,id,text,class,subclass,confidence
76,F0_REQ_00077,The network should support fax transmissions between the ground and mobile users.,FR,Functional,0.2
77,F0_REQ_00078,"Where fax functionality is provided, it shall be possible to interrupt the fax to make or receive a high priority voice or data call.",FR,Functional,0.8
78,F0_REQ_00079,"Where ERTMS/ETCS level 2 or 3 is implemented, the network shall be capable of supporting data communications for that train control system.",FR,Functional,0.8
79,F0_REQ_00080,The EIRENE network shall support display of identity of called/calling user.,FR,Functional,0.8
80,F0_REQ_00081,The EIRENE network should support restriction of display of called/calling user.,FR,Functional,0.2
81,F0_REQ_00082,The EIRENE network shall support priority and pre-emption.,FR,Functional,0.8
82,F0_REQ_00083,The EIRENE network shall support closed user group.,FR,Functional,0.8
83,F0_REQ_00084,The EIRENE network shall support call forwarding.,FR,Functional,0.8
84,F0_REQ_00085,The EIRENE network shall support call hold.,FR,Functional,0.8
85,F0_REQ_00086,The EIRENE network shall support call waiting.,FR,Functional,0.8
86,F0_REQ_00087,The EIRENE network should support charging information.,FR,Functional,0.2
87,F0_REQ_00088,The EIRENE network shall support call barring.,FR,Functional,0.8
88,F0_REQ_00089,It shall be possible for the equipment to display the identity of the called or calling party in the form of a standard telephone number.,NFR,Performance,1
89,F0_REQ_00090,It shall be possible to display the identity of the called or calling party as a textual description of their function.,FR,Functional,0.8
90,F0_REQ_00091,"It should be possible for the network to prevent the identity of certain users from being displayed on the mobile, either when being called, calling or both.",FR,Functional,0.2
91,F0_REQ_00092,The network shall provide a mechanism whereby calls may be assigned one of a number of different priority levels.,NFR,Performance,1
92,F0_REQ_00093,This mechanism shall allow calls with a higher assigned priority to override (pre-empt) existing calls of a lower priority.,FR,Functional,0.8
93,F0_REQ_00094,Pre-empted calls will be discontinued and the new call of a higher priority shall be connected instead.,FR,Functional,0.8
94,F0_REQ_00095,The group of users who may access the facilities of the EIRENE network shall be limited.,FR,Functional,0.8
95,F0_REQ_00096,Any user who is not within the list of allowed EIRENE users shall not be able to gain access to any of the functions and services provided by the network.,FR,Functional,0.8
96,F0_REQ_00097,It shall be possible for an incoming call or data message for one user to be forwarded to another user using functionality provided by the network.,FR,Functional,0.8
97,F0_REQ_00098,"In the case of voice calls, it shall be possible for the user who is attempting to forward a call to converse with the intended recipient prior to forwarding.",FR,Functional,0.8
98,F0_REQ_00099,The network shall support automatically forwarding the incoming call without any user interaction (unconditional).,FR,Functional,0.8
99,F0_REQ_00100,The network shall support automatically forwarding the incoming call without user interaction if the user is busy in an existing call (busy).,FR,Functional,0.8
100,F0_REQ_00101,The network should support automatically forwarding the incoming call if there is no reply from the intended recipient (no reply).,FR,Functional,0.2
101,F0_REQ_00102,The network should support automatically forwarding the incoming call if the intended recipient cannot be contacted via the network (not reachable).,FR,Functional,0.2
102,F0_REQ_00103,The network shall allow the user to temporarily exit from an existing call by putting the call on hold.,FR,Functional,0.8
103,F0_REQ_00104,It shall be possible for the user to re-join the call which is on hold at any time.,FR,Functional,0.8
104,F0_REQ_00105,"The network shall provide the ability to inform a user, who is involved in an existing call, of attempts by other users to contact them.",FR,Functional,0.8
105,F0_REQ_00106,"Where network services are chargeable, it should be possible for the network to provide information about call rates and on-going call charges.",FR,Functional,0.2
106,F0_REQ_00107,"It shall be possible, using network management or maintenance facilities, to prevent individual users from making calls to another network (fixed or mobile).",FR,Functional,0.8
107,F0_REQ_00108,"It shall be possible, using network management or maintenance facilities, to prevent individual users from making calls to certain types of numbers within or external to the network.",NFR,Performance,1
108,F0_REQ_00109,"It shall be possible, using network management or maintenance facilities, to prevent individual users from making calls to certain pre-defined telephone numbers.",NFR,Performance,1
109,F0_REQ_00110,"It shall be possible, using network management or maintenance facilities, to prevent individual users from receiving calls from all other networks (fixed or mobile).",FR,Functional,0.8
110,F0_REQ_00111,"It shall be possible, using network management or maintenance facilities, to prevent individual users from receiving calls from certain other networks (fixed or mobile).",FR,Functional,0.8
111,F0_REQ_00112,"It shall be possible, using network management or maintenance facilities, to prevent individual users from receiving calls from certain types of numbers within or external to the network.",NFR,Performance,1
112,F0_REQ_00113,"It shall be possible, using network management or maintenance facilities, to prevent individual users from receiving calls from certain pre-defined telephone numbers.",NFR,Performance,1
113,F0_REQ_00114,The EIRENE network shall provide support for functional addressing including registration/deregistration (see section 11).,FR,Functional,0.8
114,F0_REQ_00115,The EIRENE network shall provide support for location dependent addressing (see section 11).,FR,Functional,0.8
115,F0_REQ_00116,The EIRENE network shall provide support for shunting mode (see section 14).,FR,Functional,0.8
116,F0_REQ_00117,The EIRENE network shall provide support for Railway emergency calls (see section 13).,FR,Functional,0.8
117,F0_REQ_00118,The level of coverage should be at least 95% of the time over 95% of the designated coverage area for a radio installed in a vehicle with an external antenna.,FR,Functional,0.5
118,F0_REQ_00119,The network shall support all EIRENE-compliant mobiles.,FR,Functional,0.8
119,F0_REQ_00120,"The land-based part of the system shall provide communications for mobiles when stationary and when travelling at speeds up to the maximum allowable line speed or 500 km/h, whichever is the lower.",FR,Functional,0.8
120,F0_REQ_00121,Railway emergency calls call set-up time shall be <2s*.,FR,Functional,0.8
121,F0_REQ_00122,Group calls between drivers in the same area call set-up time shall be <5s.,FR,Functional,0.8
122,F0_REQ_00123,All operational mobile-to-fixed calls not covered by the above call set-up time should be <5s.,FR,Functional,0.2
123,F0_REQ_00124,All operational fixed-to-mobile calls not covered by the above call set-up time should be <7s.,FR,Functional,0.2
124,F0_REQ_00125,All operational mobile-to-mobile calls not covered by the above call set-up time should be <10s.,FR,Functional,0.2
125,F0_REQ_00126,All low priority calls call set-up time should be <10s.,FR,Functional,0.2
126,F0_REQ_00127,The required call set-up times shall be achieved in 95% of cases.,FR,Functional,1
127,F0_REQ_00128,Call set-up times for 99% of cases shall not be more than 1.5 times the required call set-up time.,FR,Functional,1
128,F0_REQ_00129,Set-up times shall include the time required for any translation of functional numbers internal to the EIRENE network.,NFR,Performance,1
129,F0_REQ_00130,"It shall be possible to determine the area over which a group or broadcast call takes place by one, or a combination, of the following: the location of the call initiator (if mobile-originated); the identity of the group being called (eg all users, all trains, etc); a prefix to the group identity specifying the call area (if fixed network-initiated).",NFR,Performance,1
130,F0_REQ_00131,"Any group or broadcast calls initiated in a given location shall be broadcast over an associated area based on the location of the call originator, and also to any fixed network numbers associated with the originating location.",FR,Functional,1
131,F0_REQ_00132,The definition of each broadcast or group call area should take into account factors such as the speed of trains on the line (stopping distance) and the operational control areas.,FR,Functional,0.2
132,F0_REQ_00133,Mobiles configured for reception of railway emergency calls entering into a call area where a railway emergency call is ongoing shall automatically join this call.,FR,Functional,0.8
133,F0_REQ_00134,Cab Radios configured for reception of a call to all drivers in the same area entering an area where a call to all drivers in the same area is ongoing shall automatically join this call unless involved in a higher priority call or involved in a call of the same priority.,FR,Functional,0.8
134,F0_REQ_00135,"It shall be possible to operate all mobiles in the frequency bands around 900 MHz, allocated for use by the railways, and in the public GSM networks.",FR,Functional,0.8
135,F0_REQ_00136,Mobile equipment shall function correctly when travelling at speeds from 0 km/h to 500 km/h.,FR,Functional,0.8
136,F0_REQ_00137,Cab radio shall support multi-party voice calls.,FR,Functional,0.8
137,F0_REQ_00138,General purpose radio should support multi-party voice calls.,FR,Functional,0.2
138,F0_REQ_00139,Operational radio should support multi-party voice calls.,FR,Functional,0.2
139,F0_REQ_00140,Cab radio shall support general data applications.,FR,Functional,0.8
140,F0_REQ_00141,General purpose radio should support general data applications.,FR,Functional,0.2
141,F0_REQ_00142,Operational radio should support general data applications.,FR,Functional,0.2
142,F0_REQ_00143,Cab radio should support automatic fax.,FR,Functional,0.2
143,F0_REQ_00144,General purpose radio should support automatic fax.,FR,Functional,0.2
144,F0_REQ_00145,Operational radio should support automatic fax.,FR,Functional,0.2
145,F0_REQ_00146,Cab radio should support train control applications.,FR,Functional,0.2
146,F0_REQ_00147,General purpose radio should support train control applications.,FR,Functional,0.2
147,F0_REQ_00148,Operational radio should support train control applications.,FR,Functional,0.2
148,F0_REQ_00149,Cab radio shall support EIRENE closed user group.,FR,Functional,0.8
149,F0_REQ_00150,General purpose radio should support EIRENE closed user group.,FR,Functional,0.2
150,F0_REQ_00151,Operational radio shall support EIRENE closed user group.,FR,Functional,0.8
151,F0_REQ_00152,Cab radio shall support unconditional call forwarding.,FR,Functional,0.8
152,F0_REQ_00153,General purpose radio should support unconditional call forwarding.,FR,Functional,0.2
153,F0_REQ_00154,Operational radio should support unconditional call forwarding.,FR,Functional,0.2
154,F0_REQ_00155,Cab radio should support if user busy call forwarding.,FR,Functional,0.2
155,F0_REQ_00156,General purpose radio should support if user busy call forwarding.,FR,Functional,0.2
156,F0_REQ_00157,Operational radio should support if user busy call forwarding.,FR,Functional,0.2
157,F0_REQ_00158,Cab radio should support if no reply call forwarding.,FR,Functional,0.2
158,F0_REQ_00159,General purpose radio should support if no reply call forwarding.,FR,Functional,0.2
159,F0_REQ_00160,Operational radio should support if no reply call forwarding.,FR,Functional,0.2
160,F0_REQ_00161,Cab radio should support if not reachable call forwarding.,FR,Functional,0.2
161,F0_REQ_00162,General purpose radio should support if not reachable call forwarding.,FR,Functional,0.2
162,F0_REQ_00163,Operational radio should support if not reachable call forwarding.,FR,Functional,0.2
163,F0_REQ_00164,Cab radio shall support call hold.,FR,Functional,0.8
164,F0_REQ_00165,General purpose radio should support call hold.,FR,Functional,0.2
165,F0_REQ_00166,Operational radio should support call hold.,FR,Functional,0.2
166,F0_REQ_00167,Cab radio should support display of call charging information.,FR,Functional,0.2
167,F0_REQ_00168,General purpose radio should support display of call charging information.,FR,Functional,0.2
168,F0_REQ_00169,Operational radio should support display of call charging information.,FR,Functional,0.2
169,F0_REQ_00170,Cab radio shall support call barring.,FR,Functional,0.8
170,F0_REQ_00171,General purpose radio should support call barring.,FR,Functional,0.2
171,F0_REQ_00172,Operational radio shall support call barring.,FR,Functional,0.8
172,F0_REQ_00173,Cab radio shall support auto answer service.,FR,Functional,0.8
173,F0_REQ_00174,General purpose radio should support auto answer service.,FR,Functional,0.2
174,F0_REQ_00175,Operational radio shall support auto answer service.,FR,Functional,0.8
175,F0_REQ_00176,Cab radio shall support call supervisory information.,FR,Functional,0.8
176,F0_REQ_00177,General purpose radio should support call supervisory information.,FR,Functional,0.2
177,F0_REQ_00178,Operational radio should support call supervisory information.,FR,Functional,0.2
178,F0_REQ_00179,Cab radio shall support location dependent addressing (section 11).,FR,Functional,0.8
179,F0_REQ_00180,General purpose radio should support location dependent addressing (section 11).,FR,Functional,0.2
180,F0_REQ_00181,Operational radio should support location dependent addressing (section 11).,FR,Functional,0.2
181,F0_REQ_00182,Cab radio should support direct mode (section 15).,FR,Functional,0.2
182,F0_REQ_00183,Operational radio should support direct mode (section 15).,FR,Functional,0.2
183,F0_REQ_00184,Cab radio shall support shunting mode (section 14).,FR,Functional,0.8
184,F0_REQ_00185,Operational radio should support shunting mode (section 14).,FR,Functional,0.2
185,F0_REQ_00186,Cab radio shall support multiple driver communications within the same train (section 5).,FR,Functional,0.8
186,F0_REQ_00187,"Any environmental and physical requirements stated may be superseded by national requirements if the national standards provide a higher level of environmental and physical protection. However, stricter national standards shall not prevent the use of other EIRENE mobiles in that country.",FR,Functional,0.8
187,F0_REQ_00188,"All design, testing and installation of EIRENE mobile radio equipment shall comply with the quality procedures defined in ISO 90014.",FR,Functional,0.8
188,F0_REQ_00189,"Any pressure pulses caused by vehicles passing, entering or leaving tunnels shall not affect the normal operation of EIRENE mobile equipment.",FR,Functional,0.8
189,F0_REQ_00190,"The design of EIRENE mobiles shall comply with the relevant European Norms for protection against physical hazards, including pollution, chemical contaminants, flammable substances, biologically active substances, dust, sand and heavy particles, and mould growth.",FR,Functional,0.8
190,F0_REQ_00191,All EIRENE mobile equipment shall be capable of being operated on board rolling stock.,FR,Functional,0.8
191,F0_REQ_00192,The batteries to be used in the mobile equipment shall have sufficient capacity to support typical railway use.,FR,Functional,0.8
192,F0_REQ_00193,A driver may be provided with a handheld portable to allow communications whilst the driver is outside the train.,FR,Functional,0.5
193,F0_REQ_00194,Once a call has been established the connected parties shall be able to communicate.,FR,Functional,0.8
194,F0_REQ_00195,Picking up the handset shall transfer the communication to the handset and reduce the loudspeaker volume to its minimum level.,FR,Functional,0.8
195,F0_REQ_00196,Replacing the handset shall cancel the call.,FR,Functional,0.8
196,F0_REQ_00197,Replacing the handset shall transfer the call to the loudspeaker at the initial volume.,FR,Functional,0.8
197,F0_REQ_00198,A Push-To-Talk function shall be provided for use during group calls.,FR,Functional,0.8
198,F0_REQ_00199,It shall be possible for the driver to initiate a call to the primary controller with a minimum of driver action.,FR,Functional,0.8
199,F0_REQ_00200,It shall be possible for the driver to initiate a call to the secondary controller with a minimum of driver action.,FR,Functional,0.8
200,F0_REQ_00201,It shall be possible for the driver to initiate a call to the power supply controller with a minimum of driver action.,FR,Functional,0.8
201,F0_REQ_00202,"Once an appropriate destination has been obtained, the radio shall attempt to establish a call to this destination.",FR,Functional,0.8
202,F0_REQ_00203,The functional identity shall be displayed to the controller (upon call establishment).,FR,Functional,0.8
203,F0_REQ_00204,"The functional identity displayed shall include the train number, if available.",NFR,Performance,1
204,F0_REQ_00205,"The functional identity displayed shall include the engine number, if no train number is available.",NFR,Performance,1
205,F0_REQ_00206,"The functional identity displayed should include the coach number of the leading cab, if neither a train number nor an engine number is available.",NFR,Performance,0.5
206,F0_REQ_00207,An audible and visual indication shall be provided to the driver that the call is proceeding.,FR,Functional,0.8
207,F0_REQ_00208,"When the call is connected to the controller, an audible and visual indication is to be provided to the driver.",FR,Functional,0.5
208,F0_REQ_00209,The call shall be connected to the loudspeaker at the pre-set value (when connected to the controller).,FR,Functional,0.8
209,F0_REQ_00210,"The functional identity of the connected party, if available, shall be displayed to the driver.",FR,Functional,0.8
210,F0_REQ_00211,"If the functional identity of the connected party contains an alphanumeric description, this shall also be displayed.",FR,Functional,0.8
211,F0_REQ_00212,"If the system is not able to connect the call, an audible and visual indication shall be provided to the driver that the call was not received by the controller.",FR,Functional,0.8
212,F0_REQ_00213,The indication for a failed connection shall also indicate if the called party was busy or if the network could not connect the call.,FR,Functional,0.8
213,F0_REQ_00214,It shall be possible for a driver to initiate and participate in group voice calls between drivers in a pre-defined geographical area.,FR,Functional,0.8
214,F0_REQ_00215,A driver shall be able to initiate the establishment of a call to other drivers with a minimum of action (eg a single keystroke).,FR,Functional,0.8
215,F0_REQ_00216,The group identity shall be displayed on the Cab radios of the participating drivers.,FR,Functional,0.8
216,F0_REQ_00217,An audible and visual indication shall be provided to the driver that the call is proceeding (for calls to other drivers).,FR,Functional,0.8
217,F0_REQ_00218,"Once connected, the driver shall be able to communicate with other driver(s) by using the Push-To-Talk button on the handset.",FR,Functional,0.8
218,F0_REQ_00219,An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.,FR,Functional,0.8
219,F0_REQ_00220,The call shall be connected to the loudspeaker until the driver picks up the handset (for calls to other drivers).,FR,Functional,0.8
220,F0_REQ_00221,"The call shall continue until terminated by the calling driver, an authorised controller or the network.",FR,Functional,0.8
221,F0_REQ_00222,"If the train moves out of the group call area whilst the call is in progress, an audible and visual indication of the loss of call shall be provided to the driver.",FR,Functional,0.8
222,F0_REQ_00223,"If the system is not able to connect the call, an audible and visual indication shall be provided to the driver (for calls to other drivers).",FR,Functional,0.8
223,F0_REQ_00224,It shall be possible for a driver to initiate Railway emergency calls (see section 13).,FR,Functional,0.8
224,F0_REQ_00225,"If a train-borne recorder is connected to the Cab radio, details of the activation, termination and any failures of the emergency function shall be sent to the train-borne recorder as each event occurs.",FR,Functional,0.8
225,F0_REQ_00226,"A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab.",NFR,Performance,1
226,F0_REQ_00227,"When the handset is off-hook, the audible indication (for emergency activation) shall be sounded from the loudspeaker at a low volume, but shall not be sounded from the handset.",FR,Functional,0.8
227,F0_REQ_00228,"Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to speak.",FR,Functional,0.8
228,F0_REQ_00229,The Railway emergency call shall be connected to the loudspeaker until the driver picks up the handset.,FR,Functional,0.8
229,F0_REQ_00230,"If the train moves out of the call area whilst the Railway emergency call is in progress, it will leave the call and an audible and visual indication of the loss of call shall be provided to the driver.",FR,Functional,0.8
230,F0_REQ_00231,"Once the Railway emergency call is terminated, the continuous visual alarm indication in the cab shall cease.",FR,Functional,0.8
231,F0_REQ_00232,"If the system is not able to connect the Railway emergency call, an audible and visual indication shall be provided to the driver.",FR,Functional,0.8
232,F0_REQ_00233,It shall be possible for the lead driver to establish a permanent radio connection between each of the active cabs of multiple traction vehicles not connected by on-train wire connections.,FR,Functional,0.8
233,F0_REQ_00234,"Whilst an on-going multi-driver call, a ‘multi-drivers' indication shall be displayed permanently at all Cab radios.",FR,Functional,0.8
234,F0_REQ_00235,"The lead driver shall be notified if a member of the group has placed the multi-driver call on hold, although this shall not affect communications between the remaining members of the group.",NFR,Performance,1
235,F0_REQ_00236,"At any time during a multi-driver call, the lead driver shall be able to remove a member of the group.",NFR,Performance,1
236,F0_REQ_00237,The lead driver shall be able to terminate the entire multi-driver call.,FR,Functional,0.8
237,F0_REQ_00238,"If a driver is disconnected from the multi-driver call, a clear indication shall be given.",FR,Functional,0.8
238,F0_REQ_00239,The setting up and closing down of a multi-driver call shall be simplified using automation or guidance through the steps required.,FR,Functional,0.8
239,F0_REQ_00240,"In each cab, the multi-driver call shall be connected to the loudspeaker whilst the handset is on-hook.",FR,Functional,0.8
240,F0_REQ_00241,"If any part of a multi-driver call fails, an audible and visual indication shall be provided in the appropriate cab.",FR,Functional,0.8
241,F0_REQ_00242,"For calls between a controller and the lead cab, it shall be possible to add the controller to the multi-driver call.",FR,Functional,0.8
242,F0_REQ_00243,"If the controller calls the lead driver (in a controller-lead cab call), the controller is automatically added into the multi-driver call.",FR,Functional,0.5
243,F0_REQ_00244,Functional identity of the controller shall be displayed in the leading cab (in a controller-lead cab call).,FR,Functional,0.8
244,F0_REQ_00245,It shall be possible for the driver to contact members of on-board train staff using a point-to-point voice call.,NFR,Performance,1
245,F0_REQ_00246,"Upon activation of the function to call train staff, the Cab radio shall provide the driver with a list of 'generic' staff, e.g. chief conductor, conductor 1, conductor 2, catering staff 1.",FR,Functional,0.8
246,F0_REQ_00247,The driver shall then be prompted to select the train staff with which he wishes to communicate.,FR,Functional,0.8
247,F0_REQ_00248,The Cab radio shall be integrated with internal communication systems such that the appropriate means of connection (wire or radio) will be determined automatically for staff connected by intercom or internal telephone.,FR,Functional,0.8
248,F0_REQ_00249,"The Cab radio shall be capable of being used as a standard telephone, such that the driver is able to call any valid number subject to pre-defined call restrictions.",NFR,Performance,1
249,F0_REQ_00250,The call from the Cab radio may be initiated by selection from a pre-defined list (up to 99 entries).,FR,Functional,0.5
250,F0_REQ_00251,The call from the Cab radio may be initiated by direct dialling a subscriber number.,NFR,Performance,0.8
251,F0_REQ_00252,The call from the Cab radio may be initiated by calling a functional number.,NFR,Performance,0.8
252,F0_REQ_00253,An audible and visual indication of an incoming call shall be provided (for point-to-point voice call).,FR,Functional,0.8
253,F0_REQ_00254,"The functional identity (which may contain an alphanumeric description) of the calling party, when available, shall be displayed.",FR,Functional,0.8
254,F0_REQ_00255,Point-to-point calls that are not automatically answered (see table 10-1) shall only be answered once the driver accepts the call.,FR,Functional,0.8
255,F0_REQ_00256,"Once the driver has accepted the standard point-to-point call, it shall be connected appropriately, e.g. if the driver has accepted the call by lifting the handset, then the call shall be routed to the handset.",FR,Functional,0.8
256,F0_REQ_00257,An audible and visual indication of the incoming call shall be provided when a Cab radio receives a group or broadcast call.,FR,Functional,0.8
257,F0_REQ_00258,The group identity of the voice group call (VBS or VGCS) shall be displayed.,FR,Functional,0.8
258,F0_REQ_00259,"Group or broadcast calls shall automatically be connected to the loudspeaker if the handset is not in use, or to the handset if the handset is off hook.",FR,Functional,0.8
259,F0_REQ_00260,The driver shall be informed if a broadcast call is ongoing by a visual indication displayed on the MMI.,FR,Functional,0.8
260,F0_REQ_00261,"If the call is a group call, the driver shall be required to request permission before being able to speak as part of the call by lifting the handset and pushing the Push-To-Talk (PTT) button.",FR,Functional,0.8
261,F0_REQ_00262,"During a group call, a visual indication shall be displayed on the driver's MMI to remind the driver of the need to use the PTT button.",FR,Functional,0.8
262,F0_REQ_00263,"In a group call, an audible and visual indication of whether the request to talk was successful shall be provided.",FR,Functional,0.8
263,F0_REQ_00264,The driver shall then be able to speak as part of the call whilst the PTT button is pressed.,FR,Functional,0.8
