,id,text,class,subclass,confidence
64,F0_REQ_00065,"O:Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.,",FR,Functional,0.8
65,F0_REQ_00066,"SE:Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.,",FR,Functional,0.8
67,F0_REQ_00068,"SE:Only collision estimators shall search for recycled parts. Users without the collision estimator role shall not have access to the search for recycled parts.,",FR,Functional,0.8
68,F0_REQ_00069,"SE:Only valid data shall be entered into the system. No invalid data shall be entered into the system.,",FR,Functional,0.8
69,F0_REQ_00070,"SE:One insurance company shall not be able to view another insurance companys claim data.,",FR,Functional,0.8
70,F0_REQ_00071,"SE:The product shall free of computer viruses.,",FR,Functional,0.8
71,F0_REQ_00072,"SE:The system shall prevent malicious attacks including denial of service.,",FR,Functional,0.8
73,F0_REQ_00074,"L:The product shall comply with the estimatics laws relating to recycled parts usage.,",FR,Functional,0.8
74,F0_REQ_00075,"L:The product shall comply with insurance regulations regarding claims processing.,",FR,Functional,0.8
75,F0_REQ_00076,"F: The user shall search for the preferred repair facility using vehicle vehicle location and radius in miles,",FR,Functional,0.8
76,F0_REQ_00077,"F: The vehicle data shall include vehicle year make and model,",FR,Functional,0.8
77,F0_REQ_00078,"F: The vehicle location shall include street address city state and zipcode,",FR,Functional,0.8
78,F0_REQ_00079,"F: The system shall resolve the zipcode for the street address city and state if zipcode is unknown.,",FR,Functional,0.8
79,F0_REQ_00080,"F:The search radius shall be between 1 and 30 miles,",FR,Functional,0.8
80,F0_REQ_00081,"F:The system shall locate the preferred repair facility with the highest ratings for the input criteria,",FR,Functional,0.8
81,F0_REQ_00082,"F:The adjuster shall enter the preferred repair facility on the estimate assignment.,",FR,Functional,0.8
82,F0_REQ_00083,"F:The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.,",FR,Functional,0.8
83,F0_REQ_00084,"F:The preferred repair facility shall be returned to the user.,",FR,Functional,0.8
84,F0_REQ_00085,"F:The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.,",FR,Functional,0.8
85,F0_REQ_00086,"F:The estimator shall search for available recycled parts using damaged vehicle parts information.,",FR,Functional,0.8
86,F0_REQ_00087,"F:The estimator shall search for available recycled parts using a list of preferred parts suppliers.,",FR,Functional,0.8
87,F0_REQ_00088,"F:The system shall search for available recycled parts for the supplied vehicle parts and suppliers.,",FR,Functional,0.8
88,F0_REQ_00089,"F:The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers,",FR,Functional,0.8
89,F0_REQ_00090,"F:The system shall retain the available recycled parts and suppliers returned from the search.,",FR,Functional,0.8
90,F0_REQ_00091,"F:The available recycled parts information and their suppliers shall be returned to the user.,",FR,Functional,0.8
91,F0_REQ_00092,"F:The estimator shall apply selected recycled parts to the collision estimate.,",FR,Functional,0.8
92,F0_REQ_00093,"F:The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.,",FR,Functional,0.8
93,F0_REQ_00094,"F:The adjuster shall review the collision estimate.,",FR,Functional,0.8
94,F0_REQ_00095,"F:The adjuster shall request a recycled parts audit of the collision estimate.,",FR,Functional,0.8
95,F0_REQ_00096,"F:The recycled parts search results provided to the estimator shall be retrieved by the system.,",FR,Functional,0.8
96,F0_REQ_00097,"F:The system shall generate an audit report based on the available recycled parts and the collision estimate.,",FR,Functional,0.8
97,F0_REQ_00098,"F:The audit report shall include the total number of recycled parts used in the estimate.,",NFR,Performance,1
98,F0_REQ_00099,"F:The audit report shall include the number of available recycled parts from the original search results.,",NFR,Performance,1
99,F0_REQ_00100,"F: The audit report shall include the percentage of available recycled parts used in the estimate ,",FR,Functional,0.8
100,F0_REQ_00101,"F:The audit report shall include the total score of the audit which sums the indivual line items.,",FR,Functional,0.8
101,F0_REQ_00102,"F:The audit report shall be displayed to the user.,",FR,Functional,0.8
102,F0_REQ_00103,"F:The audit report shall be available to other adjusters at later points in time.,",FR,Functional,0.8
103,F0_REQ_00104,"F:The user shall select to view the preferred repair facility ratings.,",FR,Functional,0.8
104,F0_REQ_00105,"F:The current repair facility ratings shall be displayed to the user.,",FR,Functional,0.8
106,F0_REQ_00107,"F:The user shall enter new ratings based on the audit report,",FR,Functional,0.8
107,F0_REQ_00108,"F:The ratings shall be from a scale of 1-10,",FR,Functional,0.8
108,F0_REQ_00109,"F:The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts,",FR,Functional,0.8
109,F0_REQ_00110,"F:The user shall select to save the preferred repair facility ratings.,",FR,Functional,0.8
110,F0_REQ_00111,"F:The preferred repair facility ratings shall be saved by the system.,",FR,Functional,0.8
116,F0_REQ_00117,"LF: The product s Look and Feel shall be able to incorporate aspects of the customer s organization such as logo branding and identity,",FR,Functional,0.8
117,F0_REQ_00118,"LF:The product shall have a conservative and professional appearance.,",FR,Functional,0.8
118,F0_REQ_00119,"US:The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.,",FR,Functional,1
119,F0_REQ_00120,"US:The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,",NFR,Usability,1
120,F0_REQ_00121,"US:The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.,",NFR,Reliability,1
121,F0_REQ_00122,"US:The product shall allow the user to select a chosen language from one of the target market countries.,",FR,Functional,0.8
122,F0_REQ_00123,"US:The product shall allow for customization of start page and views preferences.,",FR,Functional,0.8
123,F0_REQ_00124,"US: An employee will be able to successfully use the product within a few minutes. After informally navigating the product for less than 15 minutes users shall be able to successfully setup meetings and reserve conference rooms.,",FR,Functional,0.8
124,F0_REQ_00125,"US:The product shall use a standard navigation menu familiar to most web users.,",FR,Functional,0.8
125,F0_REQ_00126,"US:The product shall allow for intuitive searching of available conference rooms.,",FR,Functional,0.8
126,F0_REQ_00127,"US:The product shall conform to the Americans with Disabilities Act.,",FR,Functional,0.8
127,F0_REQ_00128,"PE:The response shall be fast enough to avoid interrupting the user s flow of thought. 90% of tasks shall complete within 5 seconds. 98% of tasks shall complete within 8 seconds.,",NFR,Performance,1
128,F0_REQ_00129,"A: Aside from server failure the software product shall achieve 99.99% up time.,",NFR,Reliability,1
129,F0_REQ_00130,"FT:The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.,",FR,Functional,0.8
130,F0_REQ_00131,"SC: The product shall be capable of handling up to 1 000 concurrent requests. This number will increase to 2 000 by Release 2. The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.,",NFR,Performance,1
131,F0_REQ_00132,"SC: The product shall be able to process 10 000 transactions per hour within two years of its launch. This number will increase to 20 000 by Release 2.,",NFR,Performance,1
132,F0_REQ_00133,"SC:The product shall be expected to operate for at least 5 years for each customer installation.,",FR,Functional,0.8
133,F0_REQ_00134,"O:The product shall be used in office environments.,",FR,Functional,0.8
134,F0_REQ_00135,"O:The product must be able to interface with any HTML browser. The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).,",FR,Functional,1
135,F0_REQ_00136,"O:The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.,",FR,Functional,1
136,F0_REQ_00137,"O:The product must be able to interface with various email servers. The product shall be able to send email.,",FR,Functional,0.8
137,F0_REQ_00138,"O:The product shall be available for distribution via the Internet as a binary or ZIP file.,",FR,Functional,0.8
138,F0_REQ_00139,"O:The product shall be available for distribution as a packaged CD.,",FR,Functional,0.8
140,F0_REQ_00141,"US:A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.,",FR,Functional,0.8
141,F0_REQ_00142,"MN:The product must be designed using Design Patterns and coding best practices. 90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.,",FR,Functional,0.8
142,F0_REQ_00143,"MN:The product must be highly configurable for use with various database management systems for the end users. 80% of end users are able to integrate new database management systems with the product without changing the product s software code.,",FR,Functional,0.8
143,F0_REQ_00144,"MN:Maintenance releases will be offered to customers once a year. The releases shall take no longer than 5 minutes for 80% of the customer base to install.,",FR,Functional,1
144,F0_REQ_00145,"US:Every registered user will have access to the product s support site via the Internet. 70% of registered users shall find a solution to their problem within 5 minutes of using the support site.,",FR,Functional,1
145,F0_REQ_00146,"MN:The customer shall be able to easily integrate new building maps with the product throughout the product s lifecycle. Integration of new maps with the product shall be possible with little to no support from product support staff.,",FR,Functional,0.8
146,F0_REQ_00147,"US: The product shall be translated into foreign languages other than the target market countries languages in future releases. For each emerging target market it shall take no more than 5 days to configure the product for that market s language.,",FR,Functional,0.8
148,F0_REQ_00149,"O:The product shall be able to be installed in any operating environment within 2 days.,",FR,Functional,0.8
149,F0_REQ_00150,"SE:The product shall ensure that only company employees or external users with company-approved user IDs may have product access. 100% of all logons shall be by either company employees or external users with company-approved user IDs.,",FR,Functional,1
150,F0_REQ_00151,"SE:Only managers are able to perform search queries for reservations by user. 100% of all search queries for reservations by user shall be from logons of only management logons.,",FR,Functional,1
151,F0_REQ_00152,"SE:The product shall ensure that the database s data corresponds to the data entered by the user. Each conference room reservation in the system will contain the same information as was entered by the user.,",FR,Functional,0.8
152,F0_REQ_00153,"SE:The product shall prevent the input of malicious data. The product and/or adjacent hardware/software systems data shall remain 100% uncorrupted each time malicious data is input into the product.,",FR,Functional,1
153,F0_REQ_00154,"FT:The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data. The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.,",FR,Functional,1
154,F0_REQ_00155,"SE:The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.,",FR,Functional,1
155,F0_REQ_00156,"SC:The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.,",FR,Functional,1
156,F0_REQ_00157,"US:The product shall be able to display calendar dates and times according to the user s locale. 90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,",FR,Functional,1
158,F0_REQ_00159,"F:The product shall record meeting entries.,",FR,Functional,0.8
160,F0_REQ_00161,"F:The product shall have the ability to send meeting reminders to employees.,",FR,Functional,0.8
161,F0_REQ_00162,"F:The product shall assign the organizers contact information to each meeting they create.,",FR,Functional,0.8
163,F0_REQ_00164,"F:The product shall store new conference rooms.,",FR,Functional,0.8
164,F0_REQ_00165,"F:The product shall update existing conference rooms.,",FR,Functional,0.8
166,F0_REQ_00167,"F:The product shall be able to store new room equipment.,",FR,Functional,0.8
168,F0_REQ_00169,"F:The product shall be able to delete room equipment.,",FR,Functional,0.8
169,F0_REQ_00170,"F:The product shall allow an organizer to invite other employees to meetings.,",FR,Functional,0.8
170,F0_REQ_00171,"F: Each time a conference room is reserved the conference room schedule shall be updated to reflect the time and date of the reservation.,",FR,Functional,0.8
171,F0_REQ_00172,"F:The product shall record the transportation status of equipment reserved.,",FR,Functional,0.8
172,F0_REQ_00173,"F:The product shall display a map of the company building showing conference room locations.,",FR,Functional,0.8
173,F0_REQ_00174,"F:The product shall record updated meeting agendas.,",FR,Functional,0.8
174,F0_REQ_00175,"F:The product shall send a meeting confirmation to the meeting organizer.,",FR,Functional,0.8
175,F0_REQ_00176,"F:The product shall display room equipment according to search parameters.,",FR,Functional,0.8
176,F0_REQ_00177,"F:The product shall display conference rooms according to search parameters.,",FR,Functional,0.8
177,F0_REQ_00178,"F:The product shall record different meeting types.,",FR,Functional,0.8
178,F0_REQ_00179,"F:The product shall record all the equipment that has been reserved.,",FR,Functional,0.8
179,F0_REQ_00180,"F:The product shall notify building personnel of equipment transport requests.,",FR,Functional,0.8
181,F0_REQ_00182,"F:The product shall be able to send meeting notifications via different kinds of end-user specified methods.,",FR,Functional,0.8
182,F0_REQ_00183,"F:The product shall have a customizable Look and Feel.,",FR,Functional,0.8
183,F0_REQ_00184,"F:The product shall have an intuitive user interface.,",FR,Functional,0.8
185,F0_REQ_00186,"PE:Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.,",FR,Functional,0.8
186,F0_REQ_00187,"PE:The System shall allow for a minimum of 6 users to work at the same time.,",FR,Functional,0.8
187,F0_REQ_00188,"O:The System shall utilize currently owned computer equipment.,",FR,Functional,0.8
188,F0_REQ_00189,"O:The System shall be able to automatically backup business data and restore them on demand.,",FR,Functional,0.8
191,F0_REQ_00192,"L:The System shall meet all applicable accounting standards. The final version of the System must successfully pass independent audit performed by a certified auditor.,",FR,Functional,0.8
192,F0_REQ_00193,"O:The System shall not require additional third party licenses resulting in royalty fees.,",FR,Functional,0.8
193,F0_REQ_00194,"F:The System shall allow generation of Inventory Quantity Adjustment documents on demand.,",FR,Functional,0.8
194,F0_REQ_00195,"F:The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.,",FR,Functional,0.8
195,F0_REQ_00196,"F:The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.,",FR,Functional,0.8
196,F0_REQ_00197,"F: The System shall allow entering storing and modifying product formulas.,",FR,Functional,0.8
197,F0_REQ_00198,"F: Product formulas shall allow use of semi-products which have own formulas.,",FR,Functional,0.8
198,F0_REQ_00199,"F:Product formula ingredients shall allow defining substitutionary ingredients.,",FR,Functional,0.8
199,F0_REQ_00200,"F:Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.,",FR,Functional,0.8
200,F0_REQ_00201,"F:Formula substitutionary ingredients shall be kept in persisted order,",FR,Functional,0.8
201,F0_REQ_00202,"F: Product shall allow entering storing and modifying product menus used by POS terminals.,",FR,Functional,0.8
202,F0_REQ_00203,"F:PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.,",FR,Functional,0.8
203,F0_REQ_00204,"F:PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.,",FR,Functional,0.8
204,F0_REQ_00205,"F:PME Subsystem shall allow for a product to exist in more than one submenu,",FR,Functional,0.8
205,F0_REQ_00206,"F:The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.,",FR,Functional,0.8
206,F0_REQ_00207,"F:The System shall generate Inventory Quantity Adjustment document based on product daily sales data and product formulas.,",FR,Functional,0.8
207,F0_REQ_00208,"F:The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.,",FR,Functional,0.8
208,F0_REQ_00209,"PE:Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.,",NFR,Performance,1
209,F0_REQ_00210,"PE: Customer shall be able to check the status of their prepaid card by entering in the PIN number in under 5 seconds.,",NFR,Performance,1
210,F0_REQ_00211,"PE:System shall let customers register on the website as a pay as you go user in under 5 minutes.,",FR,Functional,0.8
211,F0_REQ_00212,"PE:System shall let customers register on the website as a unlimited movie subscriber user in under 10 minutes.,",FR,Functional,0.8
212,F0_REQ_00213,"PE:System shall let existing customers log into the website with their email address and password in under 5 seconds.,",NFR,Performance,1
213,F0_REQ_00214,"PE: System shall let customers cancel their account process shall take no longer than 2 minutes. Database will mark the account as inactive and user will not be able to log into the website.,",FR,Functional,0.8
214,F0_REQ_00215,"PE:System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.,",FR,Functional,0.8
215,F0_REQ_00216,"PE:System shall let administrator add/remove movies on the website in under 5 minutes. Entered movie information will be stored in the database and will now be available on the website.,",FR,Functional,0.8
216,F0_REQ_00217,"PE:System shall let the administrator add/remove categories on the website in under 5 minutes.,",FR,Functional,0.8
217,F0_REQ_00218,"PE:System shall let Izogn Manager access sales and usage statistics in under 2 minutes.,",FR,Functional,0.8
218,F0_REQ_00219,"PE:System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.,",FR,Functional,0.8
225,F0_REQ_00226,"US:An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.,",FR,Functional,0.8
226,F0_REQ_00227,"US:An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.,",FR,Functional,0.8
227,F0_REQ_00228,"US:The product shall retain the customer s buying preferences and information.,",FR,Functional,0.8
229,F0_REQ_00230,"US:The product shall use symbols and words that are naturally understandable by users familiar with websites,",NFR,Performance,1
231,F0_REQ_00232,"PE: Any interface between a user and the automated system shall have a maximum response time of 5 seconds unless noted by an exception below.,",NFR,Performance,1
236,F0_REQ_00237,"A: The website shall be available for use 24 hours per day 365 days per year.,",FR,Functional,0.8
237,F0_REQ_00238,"A:The website shall achieve 99.5% up time.,",FR,Functional,1
238,F0_REQ_00239,"A: All movies shall be streamed on demand at any time of the day.,",FR,Functional,0.8
239,F0_REQ_00240,"FT:The website shall continue to operate if the streaming server goes down.,",FR,Functional,0.8
240,F0_REQ_00241,"FT:The website shall continue to operate if the payment gateway goes down.,",FR,Functional,0.8
243,F0_REQ_00244,"SC: The website shall be capable of supporting 100 000 customers.,",FR,Functional,0.8
244,F0_REQ_00245,"MN:The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.,",FR,Functional,0.8
245,F0_REQ_00246,"O:All aspects of the website shall be accessed by a web browser over the Internet.,",FR,Functional,0.8
250,F0_REQ_00251,"O:Movies shall be encoded and streamed via Windows Media Player 9.0.,",FR,Functional,0.8
251,F0_REQ_00252,"O:Movies shall be encoded for 56k and 256k streams.,",FR,Functional,0.8
255,F0_REQ_00256,"A:The system will provide a 24 hour 800 toll free number for support to its customers.,",NFR,Performance,0.8
258,F0_REQ_00259,"O:The product shall be able to be installed in the specified environment within 1 working day.,",FR,Functional,0.8
264,F0_REQ_00265,"SE:The website shall prevent its data from being corrupted when incorrect data is entered in.,",FR,Functional,0.8
265,F0_REQ_00266,"SE: The website shall protect itself from intentional abuse and notify the administrator at all occurrences.,",FR,Functional,0.8
267,F0_REQ_00268,"SE: The website shall make its user aware of its information practices before collection data from them via a Privacy Policy accessible on all pages of the website.,",FR,Functional,0.8
268,F0_REQ_00269,"SE:The system shall notify customers of changes to its information policy.,",FR,Functional,0.8
269,F0_REQ_00270,"SE:The system shall reveal private information only in compliance with the organization s information policy.,",FR,Functional,0.8
274,F0_REQ_00275,"LF:The website shall not be offensive to religious or ethnic groups.,",FR,Functional,0.8
277,F0_REQ_00278,"L:IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.,",FR,Functional,0.8
282,F0_REQ_00283,"F: Website shall request and authorize credit card payment before allowing a user to stream a movie.,",FR,Functional,0.8
283,F0_REQ_00284,"F: shall be able to stream purchased movie via Windows Media Player for up to 2 days aftere purchase date.,",FR,Functional,0.8
284,F0_REQ_00285,"F:Website shall allow customers to browse movies by categories entered in by izogn administrator.,",FR,Functional,0.8
285,F0_REQ_00286,"F:Website shall allow customers to view reviews of selected movies by other customers.,",FR,Functional,0.8
286,F0_REQ_00287,"F:Website shall allow customers to add their own movie review for a selected movie.,",FR,Functional,0.8
287,F0_REQ_00288,"F:Website shall allow the Izogn administrator to approve a review posted by a customer.,",FR,Functional,0.8
289,F0_REQ_00290,"F: Website shall allow customers to purchase pre-paid cards of $5 $10 or $20 value either by credit card or mail-in payment option.,",FR,Functional,0.8
290,F0_REQ_00291,"F: System shall automatically update the main page of the website every Friday and show the 4 latest movies that have been added to the website.,",FR,Functional,0.8
291,F0_REQ_00292,"F:System shall allow users to update their billing and contact information via the My Account section of the website.,",FR,Functional,0.8
292,F0_REQ_00293,"F: Pre-paid cards shall be distributed via email or via a printed paper card.,",FR,Functional,0.8
297,F0_REQ_00298,"F: All registered customer information shall be stored and maintained in the database even after the customer cancels their account.,",FR,Functional,0.8
299,F0_REQ_00300,"F:The owner shall have free access to all of the streaming movies.,",FR,Functional,0.8
300,F0_REQ_00301,"PE:No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.,",NFR,Performance,0.8
301,F0_REQ_00302,"PE:For leads that process longer than 25 seconds the system will record the event and duration,",NFR,Performance,0.8
322,F0_REQ_00323,"F:The leads washing functionality shall receive a period list of available reps from the enterprise system.,",FR,Functional,0.8
323,F0_REQ_00324,"LF:The product shall simulate the look of ships at sea.,",FR,Functional,0.8
324,F0_REQ_00325,"LF:The product shall display the grids within a circle as a view from a periscope.,",FR,Functional,0.8
325,F0_REQ_00326,"LF:The product shall display each type of ship in a grid using an image of the specific type of ship.,",FR,Functional,0.8
326,F0_REQ_00327,"LF: When the offensive player takes a shot the product shall simulate the sound of a ship at sea.,",FR,Functional,0.8
327,F0_REQ_00328,"LF: When a shot is marked as a miss the product shall simulate the sound of a shot missing its target.,",FR,Functional,0.8
328,F0_REQ_00329,"LF: When a shot is marked as a hit the product shall simulate the sound of a shot hitting its target.,",FR,Functional,0.8
329,F0_REQ_00330,"LF: When a ship is sunk the product shall simulate the sound of a sinking ship.,",FR,Functional,0.8
330,F0_REQ_00331,"A: The product shall be available 24 hours per day seven days per week.,",FR,Functional,0.8
331,F0_REQ_00332,"PE:The product shall able to handle a large number of games simultaneously.,",NFR,Performance,1
332,F0_REQ_00333,"PE:The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,",NFR,Performance,1
333,F0_REQ_00334,"PE:The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.,",FR,Functional,0.8
334,F0_REQ_00335,"US:The product shall be intuitive and self-explanatory. Nine out ten users shall be able to successfully complete a game with no training.,",FR,Functional,0.8
335,F0_REQ_00336,"US: The product shall be available to players who understand English Spanish and French. The product shall allow the user to select the language upon accessing the product.,",FR,Functional,0.8
336,F0_REQ_00337,"SE:The product shall provide players no access to information that might reveal the identity of another player,",FR,Functional,0.8
337,F0_REQ_00338,"PE:The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,",NFR,Performance,1
338,F0_REQ_00339,"F:The product shall maintain a list of players.,",FR,Functional,0.8
339,F0_REQ_00340,"F:The product shall allow a user to identify himself or herself as a player.,",FR,Functional,0.8
