,id,text,class,subclass,confidence
256,F0_REQ_00257,"US:The website will provide a help section with answers and solutions to common problems.,",FR,Functional,0.5
257,F0_REQ_00258,"A: Velkat staff will be available for phone support between 7am-7pm M-F to provide technical support to the Izogn administrators.,",FR,Functional,0.5
259,F0_REQ_00260,"SE:Only registered customers can purchase streaming movies.,",FR,Functional,0.5
260,F0_REQ_00261,"SE: A customer can only stream a movie if they purchased it and are within the 2 day viewing period.,",FR,Functional,0.5
261,F0_REQ_00262,"SE:Only authorized personnel can access customer records in the database.,",FR,Functional,0.5
262,F0_REQ_00263,"SE:Only administrators can activate a pre-paid card.,",FR,Functional,0.5
263,F0_REQ_00264,"SE:Only authorized personnel can access sales information.,",FR,Functional,0.5
266,F0_REQ_00267,"SE:Data integrity scripts will be run on a weekly basis to verify the integrity of the database.,",FR,Functional,0.5
270,F0_REQ_00271,"SE: All customer information will be stored on a secure database accessible only to authorized personnel.,",FR,Functional,0.5
271,F0_REQ_00272,"SE:All credit card information will be encrypted in the database.,",FR,Functional,0.5
272,F0_REQ_00273,"SE:The streaming server will have anti-virus software to prevent infection of malicious viruses.,",FR,Functional,0.5
278,F0_REQ_00279,"L:The website will comply with W3C standards.,",FR,Functional,0.5
279,F0_REQ_00280,"L:The PHP code will comply with PEAR standards.,",FR,Functional,0.5
280,F0_REQ_00281,"F: The website will allow customers to search for movies by title actor or director.,",FR,Functional,0.5
281,F0_REQ_00282,"F: viewing a movie details the website will display the movies description actor and director entered in by the administrator.,",FR,Functional,0.5
288,F0_REQ_00289,"F:System will allow customers to pay for a streaming movie with a pre-paid card.,",FR,Functional,0.5
293,F0_REQ_00294,"F:Only registered customers can purchase streaming movies.,",FR,Functional,0.5
294,F0_REQ_00295,"F: Movies can only be streamed if the customer has purchased a movie and is within the 2-day time period to stream the movie.,",FR,Functional,0.5
295,F0_REQ_00296,"F:Website must be able to support free trial periods with various parameters set by the Izogn Manager.,",FR,Functional,0.5
296,F0_REQ_00297,"F: All streaming movie sales will be logged in the database and accessible by the administrator.,",FR,Functional,0.5
302,F0_REQ_00303,"PE:The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.,",FR,Functional,0.5
303,F0_REQ_00304,"O:The lead washing process will operate within the established physical web service structure.,",FR,Functional,0.5
304,F0_REQ_00305,"O: The washing process must use a non binding neutral data format such as xml when receiving and processing lead data.,",FR,Functional,0.5
305,F0_REQ_00306,"A:Defect reports will be available to technical units on a 24x7 basis.,",FR,Functional,0.5
306,F0_REQ_00307,"MN:Washing parameters will be updated during scheduled maintenance hours.,",FR,Functional,0.5
307,F0_REQ_00308,"F:The vendor will verify the invalid lead.,",FR,Functional,0.5
308,F0_REQ_00309,"F:Vendor will submit a credit validation record to be applied to the enterprise billing system.,",FR,Functional,0.5
309,F0_REQ_00310,"F:If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.,",FR,Functional,0.5
310,F0_REQ_00311,"F:The leads washing functionality will validate all leads received by the web service for valid data,",FR,Functional,0.5
311,F0_REQ_00312,"F:The leads washing functionality will insert all leads captured by the web service.,",FR,Functional,0.5
312,F0_REQ_00313,"F:If the leads score falls within the high average score then it will be process by the ARA functionality.,",FR,Functional,0.5
313,F0_REQ_00314,"F:If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.,",FR,Functional,0.5
314,F0_REQ_00315,"F:If the leads score falls within the low average then it will be returned to the supplying vendor,",FR,Functional,0.5
315,F0_REQ_00316,"F:The leads washing functionality will compile both contact and academic scoring information for a total score.,",FR,Functional,0.5
316,F0_REQ_00317,"F:The leads washing functionality will use the parameters supplied by corporate and schools to score part of the lead.,",FR,Functional,0.5
317,F0_REQ_00318,"F:The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,",FR,Functional,0.5
318,F0_REQ_00319,"F:The leads washing functionality will have an interface in which lead data parameters can be maintained.,",FR,Functional,0.5
319,F0_REQ_00320,"F:The leads washing functionality will verify the users authentication and rights to make parameter updates.,",FR,Functional,0.5
320,F0_REQ_00321,"F:The leads washing functionality will store any potential lead duplicates returned by the enterprise system.,",FR,Functional,0.5
321,F0_REQ_00322,"F:Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.,",FR,Functional,0.5
373,F0_REQ_00374,"F:The notification of the game ending will include the reason the game is ended (i.e. a player has won the game or a player has ended the game).,",FR,Functional,0.5
382,F0_REQ_00383,"A:The system must be available for use between 7:00AM and 11:59PM all days of the year.,",FR,Functional,0.5
413,F0_REQ_00414,"LF:The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports,",FR,Functional,0.5
414,F0_REQ_00415,"LF:The interface must summarize the data in a fashion that s appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface,",FR,Functional,0.5
417,F0_REQ_00418,"US:Rreports must be easy to generate. eports must be generated within one button click and exported within one button click (after selecting the report),",FR,Functional,0.5
425,F0_REQ_00426,"O:The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats). Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.,",FR,Functional,0.5
426,F0_REQ_00427,"MN:The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.,",FR,Functional,0.5
430,F0_REQ_00431,"SE:Each team owner will need to use a username and password in order to be authenticated to reach the team owner s page,",FR,Functional,0.5
431,F0_REQ_00432,"SE:The Commissioner will be the only authorized user per league to adjust league settings.,",FR,Functional,0.5
446,F0_REQ_00447,"O:A primary database will be used to store cached data for active users.,",FR,Functional,0.5
461,F0_REQ_00462,"A: Out of 1000 accesses to the system the system is available 999 times.,",FR,Functional,0.5
471,F0_REQ_00472,"PO:The product is expected to run on Windows CE and Palm operating systems.,",FR,Functional,0.5
485,F0_REQ_00486,"O:A secondary database will be used to store historical statistics and data.,",FR,Functional,0.5
506,F0_REQ_00507,"O:We must be able to interface with any HTML browser.,",FR,Functional,0.5
539,F0_REQ_00540,"O:The RFS system should be able to easily interface with the BDW environment in order to load the data. ,7 data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process every year. The data will be as of October month-end. ,Test files (7) shall be loaded up to 5 times throughout the year from the BDW.",FR,Functional,0.5
540,F0_REQ_00541,"MN:Changes to revenue and expense formulae must be applied to the RFS system every year prior to the budgeting process start. Revenue and expense formulae will be updated within one week of their receipt after which 2 weeks will be allotted to testing of the budget calculations to be conducted jointly by the project development team and PCG Finance.,",FR,Functional,0.5
545,F0_REQ_00546,"LF:The intranet pages should display appropriately in all resolutions from 800x600 and higher. The display of all the pages will be correct in 95% of the resolutions prior to implementation. The remaining 5% will be corrected within a week of notification of the incorrect display.,",FR,Functional,0.5
547,F0_REQ_00548,"PE:The product interface should be fast. The response time of the product interface should not exceed 2 seconds 90% of the time. For 10% of the time the response time should not be more than 10 seconds.not be more than 10 seconds.,",NFR,Performance,0.5
548,F0_REQ_00549,"F:The system will use the stored e-mail addresses as a primary means of communicating information to affected parties.,",FR,Functional,0.5
550,F0_REQ_00551,"F: The system will notify affected parties when changes occur affecting clinicals including but not limited to clinical section capacity changes and clinical section cancellations.,",FR,Functional,0.5
551,F0_REQ_00552,"F: The system will notify affected parties when changes occur affecting classes including but not limited to class cancellations class section detail changes and changes to class offerings for a given quarter.,",FR,Functional,0.5
