,id,text,class,subclass,confidence
223,F2_REQ_00013,"The Card Issuer is responsible for Generating and loading the Issuer Security Domain keys,",NFR,Security,0.5
224,F2_REQ_00014,""" """"The Card Issuer is responsible for Enforcing standards and policies for Application Providers governing all aspects of Applications to be provided to the Card Issuer or operated on the Card Issuer's cards,""""",FR,Functional,0.5
225,F2_REQ_00015,""" """"The Card Issuer is responsible for Working with Application Providers to create and initialize Security Domains other than the Issuer Security Domain,""""",FR,Functional,0.5
226,F2_REQ_00016,""" """"The Card Issuer is responsible for Determining policy with regards to card and Application Life Cycle management, velocity checking levels, privileges, and other security parameters,""""",NFR,Security,0.5
227,F2_REQ_00017,The Card Issuer is responsible for Managing the application code loading and installing both on a Pre-Issuance and Post-Issuance basis,FR,Functional,0.5
228,F2_REQ_00018,"The Card Issuer is responsible for Cryptographically authorizing load, install, and extradition to be performed by Application Providers.",FR,Functional,0.5
229,F2_REQ_00019,""" """"The Application Provider is responsible for Generating the keys for its own Security Domains or obtaining Security Domain keys from a trusted third party,""""",FR,Functional,0.5
230,F2_REQ_00020,"The Application Provider is responsible for Working with the Card Issuer to load generated keys into the Application Provider's Security Domain,",FR,Functional,0.5
231,F2_REQ_00021,"The Application Provider is responsible for Providing applications that meet the Card Issuer's security standards and policies,",FR,Functional,0.5
232,F2_REQ_00022,""" """"The Application Provider is responsible for Providing load file data block signatures according to its own security policy for integrity and source authenticity,""""",FR,Functional,0.5
233,F2_REQ_00023,"The Application Provider is responsible for Obtaining pre-authorization for load, install, and extradition from the Card Issuer,",FR,Functional,0.5
234,F2_REQ_00024,"The Application Provider is responsible for Returning receipts for load, install, delete, and extradition, according to the Card Issuer's policy.",FR,Functional,0.5
235,F2_REQ_00025,""" """"A Controlling Authority is responsible for Generating the keys for its own Security Domain or obtaining Security Domain keys from a trusted third party,""""",NFR,Security,0.5
236,F2_REQ_00026,"A Controlling Authority is responsible for Working with the Card Issuer to load generated keys into the Controlling Authority's Security Domain,",NFR,Security,0.5
237,F2_REQ_00027,""" """"A Controlling Authority is responsible for Providing load file data block signatures according to its own security policy for integrity and source authenticity.""""",NFR,Security,0.5
238,F2_REQ_00028,""" """"The runtime environment is responsible for Providing an interface to all Applications that ensures that the runtime environment security mechanisms cannot be bypassed, deactivated, corrupted or otherwise circumvented,""""",NFR,Security,0.5
239,F2_REQ_00029,The runtime environment is responsible for Performing secure memory management,NFR,Performance,0.7
244,F2_REQ_00034,""" """"The runtime environment is responsible for Providing communication services with off-card entities that ensures the proper transmission (according to the specific communication protocol rules) of unaltered command and response messages.""""",FR,Functional,0.5
255,F2_REQ_00045,Security Domains enforce the security policies of their off-card Security Domain Provider.,FR,Functional,0.5
270,F2_REQ_00060,""" """"One of the major requirements for a GlobalPlatform card is the ability to provide a minimum level of cryptographic functionality. This cryptography is, for example, used for the generation of signatures, and is available for use by the Applications present on the card.""""",FR,Functional,0.5
274,F2_REQ_00064,A GlobalPlatform card may also support asymmetric cryptography such as the Rivest / Shamir / Adleman (RSA) algorithm.,FR,Functional,0.5
276,F2_REQ_00066,""" """"It is the responsibility of the Card Issuer or the Controlling Authority to set up the appropriate off-card procedures to comply with the governmental restrictions upon cryptography. Features to disable or restrict cryptography usage by Applications on a card are beyond the scope of this Specification.""""",FR,Functional,0.5
277,F2_REQ_00067,The Load File Data Block Hash is intended to verify the integrity of a complete Load File Data Block when loaded to a GlobalPlatform card.,FR,Functional,0.5
278,F2_REQ_00068,The Load File Data Block Hash is used in the computation of The Load File Data Block Signature,FR,Functional,0.5
279,F2_REQ_00069,The Load File Data Block Hash is used in the computation of The Load Token,FR,Functional,0.5
282,F2_REQ_00072,The appropriate Security Domain may generate Receipts during Delegated Management.,NFR,Security,0.5
283,F2_REQ_00073,A GlobalPlatform card may provide security services related to information exchanged between the card and an offcard entity.,FR,Functional,0.5
284,F2_REQ_00074,The security level of the communication with an off-card entity does not necessarily apply to each individual message being transmitted but can only apply to the environment and/or context in which messages are transmitted.,NFR,Security,0.5
285,F2_REQ_00075,The concept of the Life Cycle of the card (see section 5.1 - Card Life Cycle) may be used to determine the security level of the communication between the card and an off-card entity.,NFR,Security,0.5
286,F2_REQ_00076,"A GlobalPlatform card offers Entity authentication - in which the card or the off-card entity proves its authenticity to the other entity through a cryptographic exchange,",NFR,Security,0.5
287,F2_REQ_00077,"A GlobalPlatform card offers Integrity and authentication - in which the receiving entity (the card or off-card entity) ensures that the data being received from the sending entity (respectively the off-card entity or card) actually came from an authenticated entity in the correct sequence and has not been altered,",NFR,Security,0.5
288,F2_REQ_00078,A GlobalPlatform card offers Confidentiality - in which data being transmitted from the sending entity (the off-card entity or card) to the receiving entity (respectively the card or off-card entity) is not viewable by an unauthenticated entity.,FR,Functional,0.5
289,F2_REQ_00079,"The life cycle models is responsible to functionality and security of Card, Executable Load Files, Executable Modules, Security Domains, and Applications.",NFR,Security,0.5
297,F2_REQ_00087,The off-card entity under the OP_READY state may insert Security Domain keys  in order to maintain a cryptographic key separation from the Issuer Security Domain keys,NFR,Security,0.5
298,F2_REQ_00088,The SECURED state may be used to enforce the relevant security policies of the security domain and applications,NFR,Security,0.5
304,F2_REQ_00094,"The GlobalPlatform Environment (OPEN) supports Command Dispatch functions (Application and Security Domain selection, (Optional) Logical channel management, Command dispatching) if the underlying runtime environment does not support them:",NFR,Security,0.5
305,F2_REQ_00095,"The GlobalPlatform Environment (OPEN) supports Card Content Management functions (Content verification, Content loading, Content installation, Content removal, Access control rules for card content management) if the underlying runtime environment does not support them:",NFR,Security,0.5
306,F2_REQ_00096,"The GlobalPlatform Environment (OPEN) supports Security Management functions (Security Domain locking and unlocking, Application locking and unlocking, Card locking and unlocking, Card termination, Privilege usage, Security Domain, privilege usage, Tracing and event logging) if the underlying runtime environment does not support them:",NFR,Security,0.5
307,F2_REQ_00097,The GlobalPlatform Environment (OPEN) supports GlobalPlatform Trusted Framework functions (Secure inter-application communication) if the underlying runtime environment does not support them:,FR,Functional,0.5
308,F2_REQ_00098,The GlobalPlatform Registry is a data store required to support the various system functions of the GlobalPlatform.,FR,Functional,0.5
309,F2_REQ_00099,Applications and Security Domains may access andor modify some content known or managed by the OPEN.,NFR,Security,0.5
312,F2_REQ_00102,The SELECT [by name] command is processed by the OPEN.,FR,Functional,0.5
319,F2_REQ_00109,"For commands that are dispatched to an Application, it is the responsibility of the Application to correctly reject commands that it does not recognize, expect or cannot process.",FR,Functional,0.5
321,F2_REQ_00111,The Issuer Security Domain is by default the implicitly selectable Application on all logical channels of all card I/O interfaces supported by the card. Implicit selection on a specific logical channel of a specific card I/O interface may be assigned only if the Issuer Security Domain is the implicitly selectable Application on that logical channel of that card I/O interface and no other Locked Application is registered as implicitly selectable for the same logical channel and card I/O interface,NFR,Security,0.5
322,F2_REQ_00112,"An Application installed or made selectable with a specific Implicit Selection parameter is registered in the GlobalPlatform Registry as the implicitly selectable Application on the logical channel(s) of the card I/O interface(s) indicated in the parameter if no other Application (other than the Issuer Security Domain) is already registered as implicitly selectable on that logical channel(s) of that card I/O interface(s),",NFR,Security,0.5
323,F2_REQ_00113,"An Application installed or made selectable with the Card Reset privilege and no Implicit Selection parameter is registered in the GlobalPlatform Registry as the implicitly selectable Application on the Basic Logical Channel for all card I/O interfaces supported by the card if no other Application (other than the Issuer Security Domain) is already registered as implicitly selectable on the Basic Logical Channel of any card I/O interface,",NFR,Security,0.5
324,F2_REQ_00114,"If an Application implicitly selectable on specific logical channel(s) of specific card I/O interface(s) is deleted, the Issuer Security Domain becomes the implicitly selectable Application on that logical channel(s) of that card I/O interface(s).",NFR,Security,0.5
329,F2_REQ_00119,The OPEN may also support additional selection processes.,FR,Functional,0.5
331,F2_REQ_00121,"As multiple Applications on the card may have the same partial AID, it is required that a method exists to select all Applications matching the partial AID.",FR,Functional,0.5
337,F2_REQ_00127,""" """"For both the SELECT [by name] [first or only occurrence] command and the SELECT [by name] [next occurrence] command, an Application becomes the selected Application on the Basic Logical Channel if:   The requested AID matches (fully or partially) the Application’s AID,   The Application being selected is in the correct Life Cycle State,   The Application has no restrictions due to multi-selection, and supports the current card interface.""""",FR,Functional,0.5
338,F2_REQ_00128,""" """"In the card Life Cycle State CARD_LOCKED: - If the Application being selected has the Final Application privilege, this Application is re-selected and a warning is returned to the off-card entity, - If any other Application is being selected, the Application with the Final Application privilege remains selected and an error is returned to the off- card entity,""""",FR,Functional,0.5
340,F2_REQ_00130,"If a SELECT [by name] [first or only occurrence] is received, the search always begins from the start of the GlobalPlatform Registry,",FR,Functional,0.5
341,F2_REQ_00131,"If a SELECT [by name] [next occurrence] is received, the search always begins from the entry following the currently selected Application on the Basic Logical Channel in the GlobalPlatform Registry,",FR,Functional,0.5
348,F2_REQ_00138,At any time during a Card Session the OPEN may receive a request on the Basic Logical Channel to either open or close a Supplementary Logical Channel.,FR,Functional,0.5
350,F2_REQ_00140,""" """"On cards that support logical channels, if a MANAGE CHANNEL [open] is received:   If an Application is designated as implicitly selectable on the new Supplementary Logical Channel for the current card interface, that Application is implicitly selected on the newly opened Supplementary Logical Channel and runtime behavior requirements apply,   Otherwise the Application designated as implicitly selectable on the Basic Logical Channel for this card interface is implicitly selected on the newly opened Supplementary Logical Channel and runtime behavior requirements apply.""""",FR,Functional,0.5
351,F2_REQ_00141,"On cards that support logical channels, if a MANAGE CHANNEL [close] is received, terminate the Application Session currently selected on the Supplementary Logical Channel indicated by the command and then close that logical channel. The Basic Logical Channel can never be closed.",FR,Functional,0.5
352,F2_REQ_00142,"If the card is in the Life Cycle State CARD_LOCKED or TERMINATED, return the appropriate error.",FR,Functional,0.5
355,F2_REQ_00145,"Once an Application becomes the selected Application on the Basic Logical Channel, the responsibility for subsequent command dispatching still rests with the OPEN.",FR,Functional,0.5
356,F2_REQ_00146,"On cards that are aware of logical channels, the MANAGE CHANNEL commands are only processed by the OPEN and are not dispatched to an Application.",FR,Functional,0.5
357,F2_REQ_00147,All other commands (including the MANAGE CHANNEL commands on cards that are not aware of logical channels or SELECT commands not described in section 6.4.2.1.2 - Explicit Selection) are immediately dispatched to the Application currently selected on the Basic Logical Channel. The processing of the command by the Application is beyond the scope of this Specification.,FR,Functional,0.5
359,F2_REQ_00149,The OPEN may also support additional selection processes.,FR,Functional,0.5
363,F2_REQ_00153,""" """"For both the SELECT [by name] [first or only occurrence] command and the SELECT [by name] [next occurrence] command, an Application becomes the selected Application on the Supplementary Logical Channel if:   The requested AID matches (fully or partially) the Application’s AID,   The Application being selected is in the correct Life Cycle State,   The Application has no restrictions due to multi-selection, and supports the current card interface.""""",FR,Functional,0.5
364,F2_REQ_00154,""" """"If the card is in the Life Cycle State CARD_LOCKED or TERMINATED: - Close the Supplementary Logical Channel, if currently open, - Return the appropriate error,""""",FR,Functional,0.5
366,F2_REQ_00156,"If a SELECT [by name] [first or only occurrence] is received, the search always begins from the start of the GlobalPlatform Registry,",FR,Functional,0.5
367,F2_REQ_00157,"If a SELECT [by name] [next occurrence] is received, the search always begins from the entry following the currently selected Application on this Supplementary Logical Channel in the GlobalPlatform Registry,",FR,Functional,0.5
373,F2_REQ_00163,""" """"At any time on an open Supplementary Logical Channel the OPEN may receive a request to either open or close a Supplementary Logical Channel. If a MANAGE CHANNEL [open] is received and the Application selected on the original Supplementary Logical Channel has no multi-selection restrictions, this Application becomes the selected Application on the newly opened Supplementary Logical Channel. If a MANAGE CHANNEL [close] is received, terminate the Application Session currently selected on the Supplementary Logical Channel indicated by the command and then close that logical channel. The Basic Logical Channel can never be closed.""""",FR,Functional,0.5
374,F2_REQ_00164,"If the card is in the Life Cycle State CARD_LOCKED or TERMINATED, return the appropriate error,",FR,Functional,0.5
378,F2_REQ_00168,"Once an Application becomes the selected Application on a Supplementary Logical Channel, the responsibility for subsequent command dispatching still rests with the OPEN.",FR,Functional,0.5
379,F2_REQ_00169,The MANAGE CHANNEL commands are only processed by the OPEN and are not dispatched to an Application.,FR,Functional,0.5
380,F2_REQ_00170,All other commands (including SELECT commands not described in section 6.4.3.1.2 - Explicit Selection) are immediately dispatched to the Application currently selected on the Supplementary Logical Channel. The processing of the command by the Application is beyond the scope of this Specification.,FR,Functional,0.5
381,F2_REQ_00171,""" """"The GlobalPlatform Registry is used to:   Store card management information,   Store relevant application management information (e.g., AID, associated Security Domain and Privileges),   Support card resource management data,   Store Application Life Cycle information,   Store card Life Cycle information,   Track any counters associated with logs.""""",NFR,Security,0.5
382,F2_REQ_00172,""" """"The contents of the GlobalPlatform Registry may be updated in response to:   An internal OPEN invoked action,   An authorized Application invoked action.""""",FR,Functional,0.5
385,F2_REQ_00175,An Application AID may be the same as that of an Executable Module but may not be the same as that of an Executable Load File or the same as another Application already present in the GlobalPlatform Registry.,FR,Functional,0.5
386,F2_REQ_00176,This AID may be specified in a SELECT command to select the Application. It is not possible to select Executable Load Files or Executable Modules.,FR,Functional,0.5
