,id,text,class,subclass,confidence
226,F0_REQ_00227,"The issuer needs only to authenticate the card,and the card needs only to authenticate the issuer and that the data is the same as used by the issuer",FR,Functional,0.5
227,F0_REQ_00228,"The card generates S1,using data from the card and load device,and sends S1 to the card issuer to authenticate the card and the data that is to be used in the transaction",FR,Functional,0.5
228,F0_REQ_00229,"The card issuer generates S2,which is sent to the card to allow the card to validate the card issuer??s authenticity and to ensure that the data used by the card in the transaction is the same as the card issuer intended",FR,Functional,0.5
229,F0_REQ_00230,"In the case of an unsuccessful completion,exception processing outlined in the On-line Exception Processing section is performed",FR,Functional,0.5
230,F0_REQ_00231,"During a purchase transaction,the CEP card must ensure that it is dealing with an authentic POS device,and it must generate a signature to allow the card issuer to verify the integrity of the transaction",FR,Functional,0.5
231,F0_REQ_00232,"The POS device must ensure that it is dealing with an authentic card,and guarantee integrity of transactions and batches to the merchant acquirer",FR,Functional,0.5
232,F0_REQ_00233,"In the case of a reversal,the CEP card must re-authenticate the PSAM",FR,Functional,0.5
233,F0_REQ_00234,"The card must ensure that the transaction is performed by the same POS device as was used for the purchase being canceled,and that the amount of the cancellation is the same as the amount of the purchase,or,in the case of an incremental purchase,the same as the amount of the last step",FR,Functional,0.5
234,F0_REQ_00235,"During a Cancel Last Purchase transaction,the CEP card is authenticated by the PSAM in the POS device",FR,Functional,0.5
235,F0_REQ_00236,"The PSAM authenticates that the purchase transaction being canceled was performed by the PSAM,and that the transaction being canceled is part of the active batch",FR,Functional,0.5
236,F0_REQ_00237,The card issuer and the merchant acquirer also authenticate the transaction when they receive it,FR,Functional,0.5
238,F0_REQ_00239,"The transaction signatures ensure end to end integrity of transmitted data for load,unload,and currency exchange transactions",FR,Functional,0.5
239,F0_REQ_00240,These totals are used by the merchant acquirer to ensure the integrity of the batch,FR,Functional,0.5
240,F0_REQ_00241,"The count and amount of the transactions in the batch must be protected by the S4 MAC,This information is not part of the card issuer??s verification process",FR,Functional,0.5
242,F0_REQ_00243,These merchant acquirers must then assign unique identifiers to PSAMs,FR,Functional,0.5
243,F0_REQ_00244,"Each PSAM must maintain a transaction count,The unique PSAM ID and the transaction count are used during a conversation with a CEP card. The transaction count must not be reset during the life of the PSAM",FR,Functional,0.5
244,F0_REQ_00245,"Contain the CA public RSA key,the PSAM??s private RSA key and optionally the certificates that the POS device uses to perform mutual authentication with the CEP card",NFR,Security,0.5
245,F0_REQ_00246,"Perform the calculation required to generate a signature using the PSAM??s private RSA key,to allow the CEP card to validate the PSAM",FR,Functional,0.5
246,F0_REQ_00247,Contain the latest transaction count and amount of batches that have not been deleted from the POS device by the merchant or merchant acquirer,FR,Functional,0.5
247,F0_REQ_00248,Contain the details of a transaction between the initialize command for that transaction and the initialize command for the next transaction,FR,Functional,0.5
248,F0_REQ_00249,"Be the entity that maintains control over the flow of a transaction,ensuring that all security is enforced",NFR,Security,0.5
249,F0_REQ_00250,Perform the verification of signatures and certificates during a purchase and cancel last purchase transaction,FR,Functional,0.5
250,F0_REQ_00251,Ensure that each batch of transactions is cleared and settled once and only once,FR,Functional,0.5
251,F0_REQ_00252,Send transactions to card issuers or their processors in a standard format defined in agreement with the scheme provider,FR,Functional,0.5
252,F0_REQ_00253,"Ensure that CA public keys,aggregation parameters,blocking lists and issuer certificate revocation lists from the scheme providers are sent to the POS devices",FR,Functional,0.5
253,F0_REQ_00254,"Share one or more MAC keys with connecting processors,create a MAC on each transmission sent to another processor,and verify the MAC on each transmission received from another processor",FR,Functional,0.5
254,F0_REQ_00255,Send transactions to other processors in a standard format defined in agreement with the scheme provider,FR,Functional,0.5
256,F0_REQ_00257,"The scheme provider must ensure that the entire process between merchants,merchant acquirers,card issuers,and processors is auditable and reconcilable",FR,Functional,0.5
257,F0_REQ_00258,"If errors in the card issuer MAC are discovered by the card issuer during its processing of the transactions,a dispute mechanism,established by the scheme provider,may be used to have money refunded",FR,Functional,0.5
258,F0_REQ_00259,"If a scheme provider establishes a central error repository,all transactions for the scheme with MAC errors must be sent to that central error repository whether or not they are submitted to the dispute process",FR,Functional,0.5
259,F0_REQ_00260,"Payment for a transaction is only required when a detail transaction is submitted for payment,A merchant acquirer may choose to pay the merchant using the batch total",FR,Functional,0.5
260,F0_REQ_00261,The timing of payment to the merchant must be established between the merchant and the merchant acquirer,FR,Functional,0.5
261,F0_REQ_00262,"A purchase transaction may be reversed,prior to the removal of the CEP card from the POS device,by sending a purchase reversal command to the CEP card,The CEP card must authenticate the PSAM using certificates previously exchanged",FR,Functional,0.5
262,F0_REQ_00263,The amount to be reversed is the amount of the last step of the transaction. The reversal command sent to the CEP card contains a S2 MAC computed by the PSAM,FR,Functional,0.5
263,F0_REQ_00264,"The PSAM in the POS device generates a merchant acquirer S5 MAC for the transaction,computes a new S4 MAC on the updated batch total count and amount,and logs the transaction",FR,Functional,0.5
264,F0_REQ_00265,"The CEP card authenticates the PSAM using the certificates previously received and the S2,The CEP card increments the value of the purse and logs the transaction",FR,Functional,0.5
265,F0_REQ_00266,The CEP card sends a response to the reversal command to the POS device. The reversal is considered to be successful even in the event of a negative response or no response from the CEP card,FR,Functional,0.5
266,F0_REQ_00267,"After the CEP card is inserted in the POS device,the POS device initiates the cancel last purchase transaction",FR,Functional,0.5
267,F0_REQ_00268,"If the POS device supports multiple applications or multiple transaction types,an interaction between the terminal and consumer or sales agent determines the CEP application and the function to be performed (cancel last purchase transaction)",FR,Functional,0.5
268,F0_REQ_00269,"The CEP card verifies that the PSAM is the PSAM used in the original transaction,computes a S1 MAC using the same DES session key that was used for the purchase transaction being cancelled,and responds to the POS device with the S1 and the identification of the last transaction. If the purchase transaction to be canceled has been canceled or is not part of the active batch,the command is not allowed",FR,Functional,0.5
269,F0_REQ_00270,The PSAM either retrieves or re-derives the DES session key used for the purchase transaction being cancelled. The POS device authenticates the CEP card using this key and the S1 MAC,FR,Functional,0.5
270,F0_REQ_00271,The PSAM in the POS device generates a merchant acquirer S5 MAC for the transaction and a new S4 MAC for the batch total count and amount and logs the transaction. The amount of the canceled last purchase transaction is subtracted from the header amount. The transaction is kept in a data store associated with the POS device until the merchant acquirer collects it,FR,Functional,0.5
271,F0_REQ_00272,"A credit command,which contains the S2 MAC computed by the PSAM using the session key,is sent to the CEP card",FR,Functional,0.5
272,F0_REQ_00273,The CEP card authenticates the terminal using the S2 MAC and the session key from the purchase transaction being cancelled. The CEP card increments the value of the purse and logs the transaction. The CEP card verifies that the cancellation amount is equal to the amount of the last step of the purchase transaction,FR,Functional,0.5
273,F0_REQ_00274,A transaction collection process must exist. Data being transmitted from the POS devices must be transmitted in a manner that ensures integrity of the data,FR,Functional,0.5
274,F0_REQ_00275,The batch is sent to the merchant acquirer. Delivery may involve transmission to multiple intermediate locations or it may be direct to the merchant acquirer,FR,Functional,0.5
275,F0_REQ_00276,The merchant acquirer validates the batch to ensure that it has been transmitted correctly and enters it into the log,FR,Functional,0.5
276,F0_REQ_00277,"If the business rules allow this transaction is to be aggregated,the PSAM must determine if it has an aggregation record for the card issuer. If the PSAM does not have an aggregation record for the card issuer,a new aggregation record for the card issuer must be created",FR,Functional,0.5
277,F0_REQ_00278,The aggregated totals by card issuer must be transmitted to the merchant acquirer at the same time and manner as the non-aggregated detail transactions in the batch,FR,Functional,0.5
278,F0_REQ_00279,"Each POS transaction completed at the POS device is given a S5 MAC by the PSAM,which is used by the merchant acquirer to validate that the transactions were made at a POS device with a valid PSAM. The batch total count and amount must be protected by the S4 MAC,which must also be validated by the merchant acquirer",FR,Functional,0.5
279,F0_REQ_00280,"The merchant acquirer validates the PSAM??s MACs prior to accepting the POS transactions for payment. In addition,selected data elements are validated to ensure correct processing by the POS device and its PSAM",FR,Functional,0.5
280,F0_REQ_00281,"Each purchase transaction is signed by the CEP card with a S6 MAC,which is used by the card issuer to validate that the transaction was made with a legitimate,not counterfeit,CEP card. The card issuer validates the CEP card??s MAC",FR,Functional,0.5
281,F0_REQ_00282,"Payment decisions are based on signature validations,scheme provider rules,and merchant and merchant acquirer agreements",FR,Functional,0.5
282,F0_REQ_00283,"After investigation,if the merchant acquirer decides,based on scheme rules,to accept the transactions,a method must exist to settle them and forward them to the card issuer",FR,Functional,0.5
283,F0_REQ_00284,"A transaction that passes merchant acquirer validations and is forwarded to the card issuer is paid for by the card issuer. If the transaction does not pass card issuer validations,the card issuer may follow the scheme provider??s dispute procedures",FR,Functional,0.5
284,F0_REQ_00285,"Pay on detail is the default payment arrangement for merchant acquirers to provide payment to their merchants. In this arrangement,the merchant acquirer relies on the POS transaction S5 MAC to determine acceptance. Merchants are paid only for valid POS transactions",FR,Functional,0.5
285,F0_REQ_00286,POS transactions that were rejected for payment by the merchant acquirer are flagged with an error code indicating the type of validation failure and are forwarded to the card issuer for CEP card history information only,NFR,Reliability,0.5
286,F0_REQ_00287,All load transactions are on-line transactions. Authorization of funds for load transactions must require a form of cardholder verification. The load device must support on-line encrypted PIN or off-line PIN verification,FR,Functional,0.5
287,F0_REQ_00288,Off-line PIN verification must include both encrypted and unencrypted PIN,FR,Functional,0.5
288,F0_REQ_00289,The card verification method indicator (CVMI) in the CEP card must specify support of online PIN verification and at least one method of off-line PIN verification (encrypted or unencrypted),FR,Functional,0.5
289,F0_REQ_00290,"Since these transactions are on-line to the issuer,the issuer has the opportunity to lock the card or the application. These transactions are not available to a card that has already been locked",FR,Functional,0.5
290,F0_REQ_00291,Card issuers must inform their cardholders as to which currencies they support in electronic purses,FR,Functional,0.5
291,F0_REQ_00292,Load acquirers must determine the currencies that they must support for load transaction,FR,Functional,0.5
292,F0_REQ_00293,"The CEP application must contain data that indicates the presence of a linked financial institution. If a linked financial institution is established for the CEP application,then linked loads must be allowed and data in the application must indicate whether linked loads are supported",FR,Functional,0.5
293,F0_REQ_00294,"Flexibility is required to accommodate the variety of environments where unlinked loads may be implemented. As a result,the design specification must not preclude dual-leg transactions** from taking place either sequentially or in parallel. The design of a given implementation will vary depending on the device,host,and network capabilities",FR,Functional,0.5
294,F0_REQ_00295,"Unload and currency exchange transactions are optional for CEP card issuers. The CEP card must indicate whether the card issuer supports these transactions. However,if a card issuer issues multi-currency capable cards,it must provide its cardholder with a facility to remove any remaining value. As a result,if a card issuer supports loading of multiple currencies onto a card,then it must support the unload or currency exchange transaction or both",FR,Functional,0.5
295,F0_REQ_00296,The card issuer must establish its policies for assigning and adjusting slot maximum balances. These policies may require the card issuer to maintain a card database,FR,Functional,0.5
296,F0_REQ_00297,"Currency exchange rate fluctuations may increase the card issuers liability. The card issuer must be able to adjust maximum balances to bring them in line with their policies. The card issuer may update the maximum balances as part of a load,a partial unload,and a currency exchange transaction. On a currency exchange transaction,only the ??to? currency maximum balance may be updated",FR,Functional,0.5
297,F0_REQ_00298,"A CEP card may contain currencies that the load acquirer does not support. As a result,load devices must use the alphabetic issuer-supplied currency code and currency exponent from the CEP slot(s) to display the source amounts for the currency conversion transaction",FR,Functional,0.5
298,F0_REQ_00299,Card issuers must provide an alphabetic currency code in each message that establishes a new currency. This alphabetic currency code and the currency exponent will be used by the load device to display currency balances. This allows the cardholder to identify the currency being displayed,FR,Functional,0.5
299,F0_REQ_00300,"Script messages that conform to EMV specifications may be included as part of load,unload and currency exchange messages from the card issuer to the CEP card. An update key must be used when card parameters are changed. Script messages may be sent to the CEP card either before or after the credit for load,debit of unload and currency exchange commands",FR,Functional,0.5
300,F0_REQ_00301,All on-line messages must have the ability to include card issuer discretionary data from the CEP card,FR,Functional,0.5
301,F0_REQ_00302,The card issuer must notify the cardholder if the assessment of service fees by the card issuer during the currency exchange transaction may result in a balance of zero after the transaction has completed,FR,Functional,0.5
302,F0_REQ_00303,The card issuer must have the ability to deactivate a CEP application in the response to a load or currency exchange transaction,FR,Functional,0.5
303,F0_REQ_00304,"The CEP card may support multiple currencies. Each currency occupies a ??slot? within the CEP. The slots are defined by the currency supported. The currency for an individual slot is determined during load or currency exchange. Currency exchange could apply to a single slot,and then only for the total balance",FR,Functional,0.5
304,F0_REQ_00305,"It is a card issuer??s decision to determine the currencies that are allowed to occupy slots in the CEP card. This decision is made by the card issuer during the load or currency exchange transaction,by approving or rejecting the request to authorize the transaction",FR,Functional,0.5
305,F0_REQ_00306,A single currency cannot occupy more than one slot. The CEP card must not permit a slot to be assigned a currency if another slot in the CEP card has already been assigned to that currency,FR,Functional,0.5
306,F0_REQ_00307,"The CEP card limits each slot to a maximum balance. The maximum balance for a slot is established when a currency is assigned to the slot,and is determined externally by the card issuer or by CEP card data which indicates a maximum balance in a reference currency. There is no requirement that all slot maximums have the same relative value,and there is no requirement for the card to maintain a maximum total value",FR,Functional,0.5
307,F0_REQ_00308,Only one version of the CA public key is required in the card. This requires that the PSAMs with which the CEP card exchanges cryptograms must be capable of generating and validating cryptograms using the relevant keys from all current cards,FR,Functional,0.5
308,F0_REQ_00309,"Two-way,or mutual,authentication,where the card authenticates the terminal and the terminal authenticates the card for each transaction,must be performed for off-line transactions",FR,Functional,0.5
309,F0_REQ_00310,"For increased security and convenience,asymmetric cryptography must be used as the authentication security for off-line transactions",FR,Functional,0.5
310,F0_REQ_00311,"The card must authenticate the terminal at the point of sale,ensuring that it is genuine and valid,and use a two-way authentication process",FR,Functional,0.5
311,F0_REQ_00312,"The terminal must authenticate the card and the transaction at the point of sale,ensuring that they are genuine and valid",FR,Functional,0.5
312,F0_REQ_00313,The terminal must participate in a two-way authentication process with the card,FR,Functional,0.5
313,F0_REQ_00314,"For cancel last purchase transactions,the terminal must validate the card and sign the cancellation",FR,Functional,0.5
314,F0_REQ_00315,The terminal must secure transactions by retaining the card??s symmetric MACing key signature as part of the transaction,FR,Functional,0.5
315,F0_REQ_00316,The terminal must generate a symmetric MACing key signature and send it to the merchant acquirer,FR,Functional,0.5
316,F0_REQ_00317,"Incremental purchase transactions must use two-way authentication for the initial session authentication,and at least one-way,with the terminal authenticating the card,for the remaining increments or some of the remaining increments",FR,Functional,0.5
317,F0_REQ_00318,Load and unload functions must be authenticated using end-to-end security between the card and the card issuer,FR,Functional,0.5
318,F0_REQ_00319,The issuer host must authenticate the card upon the load/unload request,FR,Functional,0.5
319,F0_REQ_00320,The card must authenticate the issuer host upon the response to the request,FR,Functional,0.5
320,F0_REQ_00321,A proof must be sent to the load acquirer that a load or unload occurred to avoid repudiation,FR,Functional,0.5
321,F0_REQ_00322,"The management of keys must be accomplished in a secure,certified environment",FR,Functional,0.5
322,F0_REQ_00323,"There may be multiple certification authorities that manage keys for the system,including the possibility of one overall highest level certification authority (perhaps on an international level),and domestic certification authorities for each country or region",FR,Functional,0.5
323,F0_REQ_00324,"The system must protect the integrity of key transaction data including transaction identification,currency code and amount. If tampering is suspected,the system must cause the transaction to fail",FR,Functional,0.5
324,F0_REQ_00325,Expired cards must not be used for loading electronic value,FR,Functional,0.5
325,F0_REQ_00326,"The time period during which a cardholder can unload electronic value,perform a purchase or a currency exchange from an expired card may be determined by each issuer",FR,Functional,0.5
326,F0_REQ_00327,"Consumers must be able to load electronic value to their cards at any participating load device,regardless of the location,provided that the currency that is requested is supported by the acquirer and the card issuer",FR,Functional,0.5
327,F0_REQ_00328,"Funds issuers must accept funds authorization requests,regardless of the load currency type,as permitted",FR,Functional,0.5
329,F0_REQ_00330,Authorizations for load transactions require a form of cardholder authentication for funds requests,NFR,Security,0.5
330,F0_REQ_00331,The load device must support on-line PIN encryption or off-line PIN verification,FR,Functional,0.5
331,F0_REQ_00332,The load device which supports only off-line PIN verification must support both the off-line PIN encryption method and the off-line PIN plain text verification method as defined in EMV,FR,Functional,0.5
332,F0_REQ_00333,"Unload transactions do not require cardholder authentication. (However,an acquirer??s devices may be configured such that authentication is required for access.)",NFR,Security,0.5
345,F0_REQ_00346,"The primary goal of the GlobalPlatform is to ensure the security and integrity of the card's components for the life of the card. These components are The runtime environment,The OPEN,The Issuer Security Domain,Supplementary Security Domains, The Applications.",NFR,Security,0.5
346,F0_REQ_00347,"To ensure card security and integrity, the GlobalPlatform is designed to support a range of secure mechanisms for: Data integrity, Resource availability, Confidentiality, Authentication.",NFR,Security,0.5
347,F0_REQ_00348,"The Card Issuer is responsible for Generating and loading the Issuer Security Domain keys,",NFR,Security,0.5
348,F0_REQ_00349,"The Card Issuer is responsible for Enforcing standards and policies for Application Providers governing all aspects of Applications to be provided to the Card Issuer or operated on the Card Issuer's cards,",FR,Functional,0.5
349,F0_REQ_00350,"The Card Issuer is responsible for Working with Application Providers to create and initialize Security Domains other than the Issuer Security Domain,",FR,Functional,0.5
350,F0_REQ_00351,"The Card Issuer is responsible for Determining policy with regards to card and Application Life Cycle management, velocity checking levels, privileges, and other security parameters,",NFR,Security,0.5
351,F0_REQ_00352,The Card Issuer is responsible for Managing the application code loading and installing both on a Pre-Issuance and Post-Issuance basis,FR,Functional,0.5
352,F0_REQ_00353,"The Card Issuer is responsible for Cryptographically authorizing load, install, and extradition to be performed by Application Providers.",FR,Functional,0.5
353,F0_REQ_00354,"The Application Provider is responsible for Generating the keys for its own Security Domains or obtaining Security Domain keys from a trusted third party,",FR,Functional,0.5
354,F0_REQ_00355,"The Application Provider is responsible for Working with the Card Issuer to load generated keys into the Application Provider's Security Domain,",FR,Functional,0.5
355,F0_REQ_00356,"The Application Provider is responsible for Providing applications that meet the Card Issuer's security standards and policies,",FR,Functional,0.5
356,F0_REQ_00357,"The Application Provider is responsible for Providing load file data block signatures according to its own security policy for integrity and source authenticity,",FR,Functional,0.5
357,F0_REQ_00358,"The Application Provider is responsible for Obtaining pre-authorization for load, install, and extradition from the Card Issuer,",FR,Functional,0.5
358,F0_REQ_00359,"The Application Provider is responsible for Returning receipts for load, install, delete, and extradition, according to the Card Issuer's policy.",FR,Functional,0.5
359,F0_REQ_00360,"A Controlling Authority is responsible for Generating the keys for its own Security Domain or obtaining Security Domain keys from a trusted third party,",NFR,Security,0.5
360,F0_REQ_00361,"A Controlling Authority is responsible for Working with the Card Issuer to load generated keys into the Controlling Authority's Security Domain,",NFR,Security,0.5
361,F0_REQ_00362,A Controlling Authority is responsible for Providing load file data block signatures according to its own security policy for integrity and source authenticity.,NFR,Security,0.5
362,F0_REQ_00363,"The runtime environment is responsible for Providing an interface to all Applications that ensures that the runtime environment security mechanisms cannot be bypassed, deactivated, corrupted or otherwise circumvented,",NFR,Security,0.5
363,F0_REQ_00364,The runtime environment is responsible for Performing secure memory management,NFR,Performance,0.7
368,F0_REQ_00369,The runtime environment is responsible for Providing communication services with off-card entities that ensures the proper transmission (according to the specific communication protocol rules) of unaltered command and response messages.,FR,Functional,0.5
379,F0_REQ_00380,Security Domains enforce the security policies of their off-card Security Domain Provider.,FR,Functional,0.5
394,F0_REQ_00395,"One of the major requirements for a GlobalPlatform card is the ability to provide a minimum level of cryptographic functionality. This cryptography is, for example, used for the generation of signatures, and is available for use by the Applications present on the card.",FR,Functional,0.5
398,F0_REQ_00399,A GlobalPlatform card may also support asymmetric cryptography such as the Rivest / Shamir / Adleman (RSA) algorithm.,FR,Functional,0.5
400,F0_REQ_00401,It is the responsibility of the Card Issuer or the Controlling Authority to set up the appropriate off-card procedures to comply with the governmental restrictions upon cryptography. Features to disable or restrict cryptography usage by Applications on a card are beyond the scope of this Specification.,FR,Functional,0.5
401,F0_REQ_00402,The Load File Data Block Hash is intended to verify the integrity of a complete Load File Data Block when loaded to a GlobalPlatform card.,FR,Functional,0.5
402,F0_REQ_00403,The Load File Data Block Hash is used in the computation of The Load File Data Block Signature,FR,Functional,0.5
403,F0_REQ_00404,The Load File Data Block Hash is used in the computation of The Load Token,FR,Functional,0.5
406,F0_REQ_00407,The appropriate Security Domain may generate Receipts during Delegated Management.,NFR,Security,0.5
407,F0_REQ_00408,A GlobalPlatform card may provide security services related to information exchanged between the card and an offcard entity.,FR,Functional,0.5
408,F0_REQ_00409,The security level of the communication with an off-card entity does not necessarily apply to each individual message being transmitted but can only apply to the environment and/or context in which messages are transmitted.,NFR,Security,0.5
409,F0_REQ_00410,The concept of the Life Cycle of the card (see section 5.1 - Card Life Cycle) may be used to determine the security level of the communication between the card and an off-card entity.,NFR,Security,0.5
410,F0_REQ_00411,"A GlobalPlatform card offers Entity authentication - in which the card or the off-card entity proves its authenticity to the other entity through a cryptographic exchange,",NFR,Security,0.5
411,F0_REQ_00412,"A GlobalPlatform card offers Integrity and authentication - in which the receiving entity (the card or off-card entity) ensures that the data being received from the sending entity (respectively the off-card entity or card) actually came from an authenticated entity in the correct sequence and has not been altered,",NFR,Security,0.5
412,F0_REQ_00413,A GlobalPlatform card offers Confidentiality - in which data being transmitted from the sending entity (the off-card entity or card) to the receiving entity (respectively the card or off-card entity) is not viewable by an unauthenticated entity.,FR,Functional,0.5
413,F0_REQ_00414,"The life cycle models is responsible to functionality and security of Card, Executable Load Files, Executable Modules, Security Domains, and Applications.",NFR,Security,0.5
421,F0_REQ_00422,The off-card entity under the OP_READY state may insert Security Domain keys in order to maintain a cryptographic key separation from the Issuer Security Domain keys,NFR,Security,0.5
422,F0_REQ_00423,The SECURED state may be used to enforce the relevant security policies of the security domain and applications,NFR,Security,0.5
428,F0_REQ_00429,"The GlobalPlatform Environment (OPEN) supports Command Dispatch functions (Application and Security Domain selection, (Optional) Logical channel management, Command dispatching) if the underlying runtime environment does not support them:",NFR,Security,0.5
429,F0_REQ_00430,"The GlobalPlatform Environment (OPEN) supports Card Content Management functions (Content verification, Content loading, Content installation, Content removal, Access control rules for card content management) if the underlying runtime environment does not support them:",NFR,Security,0.5
430,F0_REQ_00431,"The GlobalPlatform Environment (OPEN) supports Security Management functions (Security Domain locking and unlocking, Application locking and unlocking, Card locking and unlocking, Card termination, Privilege usage, Security Domain, privilege usage, Tracing and event logging) if the underlying runtime environment does not support them:",NFR,Security,0.5
431,F0_REQ_00432,The GlobalPlatform Environment (OPEN) supports GlobalPlatform Trusted Framework functions (Secure inter-application communication) if the underlying runtime environment does not support them:,FR,Functional,0.5
432,F0_REQ_00433,The GlobalPlatform Registry is a data store required to support the various system functions of the GlobalPlatform.,FR,Functional,0.5
433,F0_REQ_00434,Applications and Security Domains may access andor modify some content known or managed by the OPEN.,NFR,Security,0.5
436,F0_REQ_00437,The SELECT [by name] command is processed by the OPEN.,FR,Functional,0.5
443,F0_REQ_00444,"For commands that are dispatched to an Application, it is the responsibility of the Application to correctly reject commands that it does not recognize, expect or cannot process.",FR,Functional,0.5
