,id,text,class,subclass,confidence
25,F0_REQ_00025,""" """"A Controlling Authority is responsible for Generating the keys for its own Security Domain or obtaining Security Domain keys from a trusted third party,""""",NFR,Security,0.5
26,F0_REQ_00026,"A Controlling Authority is responsible for Working with the Card Issuer to load generated keys into the Controlling Authority's Security Domain,",NFR,Security,0.5
27,F0_REQ_00027,""" """"A Controlling Authority is responsible for Providing load file data block signatures according to its own security policy for integrity and source authenticity.""""",NFR,Security,0.5
28,F0_REQ_00028,""" """"The runtime environment is responsible for Providing an interface to all Applications that ensures that the runtime environment security mechanisms cannot be bypassed, deactivated, corrupted or otherwise circumvented,""""",NFR,Security,0.5
29,F0_REQ_00029,The runtime environment is responsible for Performing secure memory management,NFR,Performance,0.7
34,F0_REQ_00034,""" """"The runtime environment is responsible for Providing communication services with off-card entities that ensures the proper transmission (according to the specific communication protocol rules) of unaltered command and response messages.""""",FR,Functional,0.5
45,F0_REQ_00045,Security Domains enforce the security policies of their off-card Security Domain Provider.,FR,Functional,0.5
60,F0_REQ_00060,""" """"One of the major requirements for a GlobalPlatform card is the ability to provide a minimum level of cryptographic functionality. This cryptography is, for example, used for the generation of signatures, and is available for use by the Applications present on the card.""""",FR,Functional,0.5
64,F0_REQ_00064,A GlobalPlatform card may also support asymmetric cryptography such as the Rivest / Shamir / Adleman (RSA) algorithm.,FR,Functional,0.5
66,F0_REQ_00066,""" """"It is the responsibility of the Card Issuer or the Controlling Authority to set up the appropriate off-card procedures to comply with the governmental restrictions upon cryptography. Features to disable or restrict cryptography usage by Applications on a card are beyond the scope of this Specification.""""",FR,Functional,0.5
67,F0_REQ_00067,The Load File Data Block Hash is intended to verify the integrity of a complete Load File Data Block when loaded to a GlobalPlatform card.,FR,Functional,0.5
68,F0_REQ_00068,The Load File Data Block Hash is used in the computation of The Load File Data Block Signature,FR,Functional,0.5
69,F0_REQ_00069,The Load File Data Block Hash is used in the computation of The Load Token,FR,Functional,0.5
72,F0_REQ_00072,The appropriate Security Domain may generate Receipts during Delegated Management.,NFR,Security,0.5
73,F0_REQ_00073,A GlobalPlatform card may provide security services related to information exchanged between the card and an offcard entity.,FR,Functional,0.5
74,F0_REQ_00074,The security level of the communication with an off-card entity does not necessarily apply to each individual message being transmitted but can only apply to the environment and/or context in which messages are transmitted.,NFR,Security,0.5
75,F0_REQ_00075,The concept of the Life Cycle of the card (see section 5.1 - Card Life Cycle) may be used to determine the security level of the communication between the card and an off-card entity.,NFR,Security,0.5
76,F0_REQ_00076,"A GlobalPlatform card offers Entity authentication - in which the card or the off-card entity proves its authenticity to the other entity through a cryptographic exchange,",NFR,Security,0.5
77,F0_REQ_00077,"A GlobalPlatform card offers Integrity and authentication - in which the receiving entity (the card or off-card entity) ensures that the data being received from the sending entity (respectively the off-card entity or card) actually came from an authenticated entity in the correct sequence and has not been altered,",NFR,Security,0.5
78,F0_REQ_00078,A GlobalPlatform card offers Confidentiality - in which data being transmitted from the sending entity (the off-card entity or card) to the receiving entity (respectively the card or off-card entity) is not viewable by an unauthenticated entity.,FR,Functional,0.5
79,F0_REQ_00079,"The life cycle models is responsible to functionality and security of Card, Executable Load Files, Executable Modules, Security Domains, and Applications.",NFR,Security,0.5
87,F0_REQ_00087,The off-card entity under the OP_READY state may insert Security Domain keys  in order to maintain a cryptographic key separation from the Issuer Security Domain keys,NFR,Security,0.5
88,F0_REQ_00088,The SECURED state may be used to enforce the relevant security policies of the security domain and applications,NFR,Security,0.5
94,F0_REQ_00094,"The GlobalPlatform Environment (OPEN) supports Command Dispatch functions (Application and Security Domain selection, (Optional) Logical channel management, Command dispatching) if the underlying runtime environment does not support them:",NFR,Security,0.5
95,F0_REQ_00095,"The GlobalPlatform Environment (OPEN) supports Card Content Management functions (Content verification, Content loading, Content installation, Content removal, Access control rules for card content management) if the underlying runtime environment does not support them:",NFR,Security,0.5
96,F0_REQ_00096,"The GlobalPlatform Environment (OPEN) supports Security Management functions (Security Domain locking and unlocking, Application locking and unlocking, Card locking and unlocking, Card termination, Privilege usage, Security Domain, privilege usage, Tracing and event logging) if the underlying runtime environment does not support them:",NFR,Security,0.5
97,F0_REQ_00097,The GlobalPlatform Environment (OPEN) supports GlobalPlatform Trusted Framework functions (Secure inter-application communication) if the underlying runtime environment does not support them:,FR,Functional,0.5
98,F0_REQ_00098,The GlobalPlatform Registry is a data store required to support the various system functions of the GlobalPlatform.,FR,Functional,0.5
99,F0_REQ_00099,Applications and Security Domains may access andor modify some content known or managed by the OPEN.,NFR,Security,0.5
102,F0_REQ_00102,The SELECT [by name] command is processed by the OPEN.,FR,Functional,0.5
109,F0_REQ_00109,"For commands that are dispatched to an Application, it is the responsibility of the Application to correctly reject commands that it does not recognize, expect or cannot process.",FR,Functional,0.5
111,F0_REQ_00111,The Issuer Security Domain is by default the implicitly selectable Application on all logical channels of all card I/O interfaces supported by the card. Implicit selection on a specific logical channel of a specific card I/O interface may be assigned only if the Issuer Security Domain is the implicitly selectable Application on that logical channel of that card I/O interface and no other Locked Application is registered as implicitly selectable for the same logical channel and card I/O interface,NFR,Security,0.5
112,F0_REQ_00112,"An Application installed or made selectable with a specific Implicit Selection parameter is registered in the GlobalPlatform Registry as the implicitly selectable Application on the logical channel(s) of the card I/O interface(s) indicated in the parameter if no other Application (other than the Issuer Security Domain) is already registered as implicitly selectable on that logical channel(s) of that card I/O interface(s),",NFR,Security,0.5
113,F0_REQ_00113,"An Application installed or made selectable with the Card Reset privilege and no Implicit Selection parameter is registered in the GlobalPlatform Registry as the implicitly selectable Application on the Basic Logical Channel for all card I/O interfaces supported by the card if no other Application (other than the Issuer Security Domain) is already registered as implicitly selectable on the Basic Logical Channel of any card I/O interface,",NFR,Security,0.5
114,F0_REQ_00114,"If an Application implicitly selectable on specific logical channel(s) of specific card I/O interface(s) is deleted, the Issuer Security Domain becomes the implicitly selectable Application on that logical channel(s) of that card I/O interface(s).",NFR,Security,0.5
119,F0_REQ_00119,The OPEN may also support additional selection processes.,FR,Functional,0.5
121,F0_REQ_00121,"As multiple Applications on the card may have the same partial AID, it is required that a method exists to select all Applications matching the partial AID.",FR,Functional,0.5
127,F0_REQ_00127,""" """"For both the SELECT [by name] [first or only occurrence] command and the SELECT [by name] [next occurrence] command, an Application becomes the selected Application on the Basic Logical Channel if:   The requested AID matches (fully or partially) the Application’s AID,   The Application being selected is in the correct Life Cycle State,   The Application has no restrictions due to multi-selection, and supports the current card interface.""""",FR,Functional,0.5
128,F0_REQ_00128,""" """"In the card Life Cycle State CARD_LOCKED: - If the Application being selected has the Final Application privilege, this Application is re-selected and a warning is returned to the off-card entity, - If any other Application is being selected, the Application with the Final Application privilege remains selected and an error is returned to the off- card entity,""""",FR,Functional,0.5
130,F0_REQ_00130,"If a SELECT [by name] [first or only occurrence] is received, the search always begins from the start of the GlobalPlatform Registry,",FR,Functional,0.5
131,F0_REQ_00131,"If a SELECT [by name] [next occurrence] is received, the search always begins from the entry following the currently selected Application on the Basic Logical Channel in the GlobalPlatform Registry,",FR,Functional,0.5
138,F0_REQ_00138,At any time during a Card Session the OPEN may receive a request on the Basic Logical Channel to either open or close a Supplementary Logical Channel.,FR,Functional,0.5
140,F0_REQ_00140,""" """"On cards that support logical channels, if a MANAGE CHANNEL [open] is received:   If an Application is designated as implicitly selectable on the new Supplementary Logical Channel for the current card interface, that Application is implicitly selected on the newly opened Supplementary Logical Channel and runtime behavior requirements apply,   Otherwise the Application designated as implicitly selectable on the Basic Logical Channel for this card interface is implicitly selected on the newly opened Supplementary Logical Channel and runtime behavior requirements apply.""""",FR,Functional,0.5
141,F0_REQ_00141,"On cards that support logical channels, if a MANAGE CHANNEL [close] is received, terminate the Application Session currently selected on the Supplementary Logical Channel indicated by the command and then close that logical channel. The Basic Logical Channel can never be closed.",FR,Functional,0.5
142,F0_REQ_00142,"If the card is in the Life Cycle State CARD_LOCKED or TERMINATED, return the appropriate error.",FR,Functional,0.5
145,F0_REQ_00145,"Once an Application becomes the selected Application on the Basic Logical Channel, the responsibility for subsequent command dispatching still rests with the OPEN.",FR,Functional,0.5
146,F0_REQ_00146,"On cards that are aware of logical channels, the MANAGE CHANNEL commands are only processed by the OPEN and are not dispatched to an Application.",FR,Functional,0.5
147,F0_REQ_00147,All other commands (including the MANAGE CHANNEL commands on cards that are not aware of logical channels or SELECT commands not described in section 6.4.2.1.2 - Explicit Selection) are immediately dispatched to the Application currently selected on the Basic Logical Channel. The processing of the command by the Application is beyond the scope of this Specification.,FR,Functional,0.5
149,F0_REQ_00149,The OPEN may also support additional selection processes.,FR,Functional,0.5
153,F0_REQ_00153,""" """"For both the SELECT [by name] [first or only occurrence] command and the SELECT [by name] [next occurrence] command, an Application becomes the selected Application on the Supplementary Logical Channel if:   The requested AID matches (fully or partially) the Application’s AID,   The Application being selected is in the correct Life Cycle State,   The Application has no restrictions due to multi-selection, and supports the current card interface.""""",FR,Functional,0.5
154,F0_REQ_00154,""" """"If the card is in the Life Cycle State CARD_LOCKED or TERMINATED: - Close the Supplementary Logical Channel, if currently open, - Return the appropriate error,""""",FR,Functional,0.5
156,F0_REQ_00156,"If a SELECT [by name] [first or only occurrence] is received, the search always begins from the start of the GlobalPlatform Registry,",FR,Functional,0.5
157,F0_REQ_00157,"If a SELECT [by name] [next occurrence] is received, the search always begins from the entry following the currently selected Application on this Supplementary Logical Channel in the GlobalPlatform Registry,",FR,Functional,0.5
163,F0_REQ_00163,""" """"At any time on an open Supplementary Logical Channel the OPEN may receive a request to either open or close a Supplementary Logical Channel. If a MANAGE CHANNEL [open] is received and the Application selected on the original Supplementary Logical Channel has no multi-selection restrictions, this Application becomes the selected Application on the newly opened Supplementary Logical Channel. If a MANAGE CHANNEL [close] is received, terminate the Application Session currently selected on the Supplementary Logical Channel indicated by the command and then close that logical channel. The Basic Logical Channel can never be closed.""""",FR,Functional,0.5
164,F0_REQ_00164,"If the card is in the Life Cycle State CARD_LOCKED or TERMINATED, return the appropriate error,",FR,Functional,0.5
168,F0_REQ_00168,"Once an Application becomes the selected Application on a Supplementary Logical Channel, the responsibility for subsequent command dispatching still rests with the OPEN.",FR,Functional,0.5
169,F0_REQ_00169,The MANAGE CHANNEL commands are only processed by the OPEN and are not dispatched to an Application.,FR,Functional,0.5
170,F0_REQ_00170,All other commands (including SELECT commands not described in section 6.4.3.1.2 - Explicit Selection) are immediately dispatched to the Application currently selected on the Supplementary Logical Channel. The processing of the command by the Application is beyond the scope of this Specification.,FR,Functional,0.5
171,F0_REQ_00171,""" """"The GlobalPlatform Registry is used to:   Store card management information,   Store relevant application management information (e.g., AID, associated Security Domain and Privileges),   Support card resource management data,   Store Application Life Cycle information,   Store card Life Cycle information,   Track any counters associated with logs.""""",NFR,Security,0.5
172,F0_REQ_00172,""" """"The contents of the GlobalPlatform Registry may be updated in response to:   An internal OPEN invoked action,   An authorized Application invoked action.""""",FR,Functional,0.5
175,F0_REQ_00175,An Application AID may be the same as that of an Executable Module but may not be the same as that of an Executable Load File or the same as another Application already present in the GlobalPlatform Registry.,FR,Functional,0.5
176,F0_REQ_00176,This AID may be specified in a SELECT command to select the Application. It is not possible to select Executable Load Files or Executable Modules.,FR,Functional,0.5
