,id,text,class,subclass,confidence
138,F0_REQ_00138,System shall allow selecting the from-location from the search results obtained based on requirements UCAR211 and UCAR212 (presumably for building and POI searches).,FR,Functional,0.8
139,F0_REQ_00139,System shall be able to allow selecting the from-location on the map.,FR,Functional,0.8
140,F0_REQ_00140,System shall be able to search for the to-location by the name of a building.,FR,Functional,0.8
141,F0_REQ_00141,System shall be able to search for the to-location by the address of a building.,FR,Functional,0.8
142,F0_REQ_00142,System shall be able to search for the to-location by the name of a POI.,FR,Functional,0.8
143,F0_REQ_00143,System shall allow selecting the to-location from the search results obtained based on requirements UCAR215 and UCAR216 (presumably for building and POI searches).,FR,Functional,0.8
144,F0_REQ_00144,System shall be able to allow selecting the to-location on the map.,FR,Functional,0.8
145,F0_REQ_00145,System shall be able to show the route planned by the navigator in the map view.,FR,Functional,0.8
146,F0_REQ_00146,System shall display a stylistic map view in the application.,FR,Functional,0.8
147,F0_REQ_00147,System shall display a satellite map view in the application.,FR,Functional,0.8
148,F0_REQ_00148,System shall be able to allow users to switch between the stylistic and satellite map views.,FR,Functional,0.8
149,F0_REQ_00149,System shall be able to allow users to zoom in and out of the map view.,FR,Functional,0.8
150,F0_REQ_00150,System shall be able to allow users to pan around the map view.,FR,Functional,0.8
151,F0_REQ_00151,System shall: Show the user's current location on the map view.,FR,Functional,0.8
152,F0_REQ_00152,System shall be able to indicate POIs of a building.,FR,Functional,0.8
153,F0_REQ_00153,System shall be able to allow users to tweet their current location.,FR,Functional,0.8
154,F0_REQ_00154,System shall be able to allow users to change their Facebook status to include their current location.,FR,Functional,0.8
155,F0_REQ_00155,Administrators shall be able to change the stylistic map.,FR,Functional,0.8
156,F0_REQ_00156,Administrators shall be able to add buildings.,FR,Functional,0.8
157,F0_REQ_00157,Administrators shall be able to remove buildings.,FR,Functional,0.8
158,F0_REQ_00158,Administrators shall be able to add vertices to paths used in the route planner.,FR,Functional,0.8
159,F0_REQ_00159,Administrators shall be able to remove vertices from paths used in the route planner.,FR,Functional,0.8
160,F0_REQ_00160,Administrators shall be able to remove edges from paths used in the route planner.,FR,Functional,0.8
161,F0_REQ_00161,Administrators shall be able to add edges to paths used in the route planner.,FR,Functional,0.8
162,F0_REQ_00162,"Administrators shall be able to add POIs associated with a specific building, floor, and room number.",NFR,Performance,1
163,F0_REQ_00163,"Administrators shall be able to remove POIs associated with a specific building, floor, and room number.",NFR,Performance,1
164,F0_REQ_00164,"Administrators shall be able to link a POI to a specific building, floor, and room number.",NFR,Performance,1
165,F0_REQ_00165,"Administrators shall be able to unlink a POI from a specific building, floor, and room number.",NFR,Performance,1
166,F0_REQ_00166,System shall show titles of all news items available through the news RSS feeds on the title screen.,FR,Functional,0.8
167,F0_REQ_00167,System shall show the first lines of news articles based on the titles on the title screen.,FR,Functional,0.8
168,F0_REQ_00168,System shall display the full news report after a user chooses the corresponding news title.,FR,Functional,0.8
169,F0_REQ_00169,User shall be able to like a certain news item.,FR,Functional,0.8
170,F0_REQ_00170,User shall be able to tweet a certain news item.,FR,Functional,0.8
171,F0_REQ_00171,Administrators shall be able to modify the list of English news RSS feeds.,FR,Functional,0.8
172,F0_REQ_00172,Administrators shall be able to modify the list of Dutch news RSS feeds.,FR,Functional,0.8
173,F0_REQ_00173,System shall show upcoming events on the title screen when the agenda app is started.,FR,Functional,0.8
174,F0_REQ_00174,System shall provide a calendar view.,FR,Functional,0.8
175,F0_REQ_00175,User shall be able to open calendar view.,FR,Functional,0.8
176,F0_REQ_00176,User shall be able to close calendar view.,FR,Functional,0.8
177,F0_REQ_00177,User shall be able to change the calendar to a different month.,FR,Functional,0.8
178,F0_REQ_00178,User shall be able to see on which days events take place in calendar view.,FR,Functional,0.8
179,F0_REQ_00179,System shall be able to indicate the current day on the calendar.,FR,Functional,0.8
180,F0_REQ_00180,System shall be able to show events for a selected day in the calendar.,FR,Functional,0.8
181,F0_REQ_00181,User shall be able to search for events by date.,FR,Functional,0.8
182,F0_REQ_00182,User shall be able to search for events by subject.,FR,Functional,0.8
183,F0_REQ_00183,System shall display a set of events that match the search input by date or subject (as described in requirements UCAR406 and UCAR407).,FR,Functional,0.8
184,F0_REQ_00184,User shall be able to like a certain event.,FR,Functional,0.8
185,F0_REQ_00185,User shall be able to tweet a certain event.,FR,Functional,0.8
186,F0_REQ_00186,System shall extract only events available in the agenda app from the agenda RSS feeds in the selected language.,FR,Functional,0.8
187,F0_REQ_00187,Administrators shall be able to modify the list of agenda RSS feeds available in English.,FR,Functional,0.8
188,F0_REQ_00188,Administrators shall be able to modify the list of agenda RSS feeds available in Dutch.,FR,Functional,0.8
189,F0_REQ_00189,User shall be able to search for a person by name.,FR,Functional,0.8
190,F0_REQ_00190,User shall be able to search for a person by department.,FR,Functional,0.8
191,F0_REQ_00191,System shall be able to display a set of employees that match the search input when a user performs a search by name (as described in requirements UCAR501 and UCAR502).,FR,Functional,0.8
192,F0_REQ_00192,System shall be able to allow users to view all personal information available through the employee pages for a selected person from the search results obtained through requirement UCAR503.,FR,Functional,0.8
193,F0_REQ_00193,System shall be able to show the location of a selected employee's office on the map view.,FR,Functional,0.8
194,F0_REQ_00194,System shall be able to plan a route to the location of a selected employee's office.,FR,Functional,0.8
195,F0_REQ_00195,System shall be able to display the most searched items on the title screen when the Encyclopedia app is launched.,FR,Functional,0.8
196,F0_REQ_00196,System shall be able to display the most recent items on the title screen when the Encyclopedia app is launched.,FR,Functional,0.8
197,F0_REQ_00197,User shall be able to search the book by a certain word or phrase.,FR,Functional,0.8
198,F0_REQ_00198,User shall be able to see a displayed set of topics when performing a search as described in requirement UCAR602.,FR,Functional,0.8
199,F0_REQ_00199,User shall be able to select a topic from the search result list.,FR,Functional,0.8
200,F0_REQ_00200,User shall be able to view the full text regarding a topic by clicking on it.,FR,Functional,0.8
201,F0_REQ_00201,User shall be able to like a certain topic.,FR,Functional,0.8
202,F0_REQ_00202,User shall be able to tweet a certain topic.,FR,Functional,0.8
203,F0_REQ_00203,User shall be able to see the most searched items on the title screen when starting the student handbook app.,FR,Functional,0.8
204,F0_REQ_00204,User shall be able to select a topic from the search results obtained through a search described in requirement UCAR702.,FR,Functional,0.8
205,F0_REQ_00205,User shall be able to view the full text regarding a topic by clicking on it.,FR,Functional,0.8
206,F0_REQ_00206,User shall be able to like a certain topic.,FR,Functional,0.8
207,F0_REQ_00207,User shall be able to tweet a certain topic.,FR,Functional,0.8
208,F0_REQ_00208,User shall be able to see the TU/e Facebook page on the title screen when starting the Facebook app.,FR,Functional,0.8
209,F0_REQ_00209,User shall be able to select other TU/e related Facebook sites from a list.,FR,Functional,0.8
210,F0_REQ_00210,System shall show the TU/e Facebook page on the title screen when the Facebook app is started.,FR,Functional,0.8
211,F0_REQ_00211,System shall allow users to select other TU/e related Facebook sites from a list upon starting the Facebook app.,FR,Functional,0.8
212,F0_REQ_00212,Administrators shall be able to modify the list of TU/e related Facebook sites.,FR,Functional,0.8
213,F0_REQ_00213,System shall show the TU/e Twitter page on the title screen when the Twitter app is started.,FR,Functional,0.8
214,F0_REQ_00214,System shall allow users to select other TU/e related Twitter sites from a list upon starting the Twitter app (content of the list is defined in requirement UCAR903).,FR,Functional,0.8
215,F0_REQ_00215,Administrators shall be able to modify the list of TU/e related Twitter sites.,FR,Functional,0.8
216,F0_REQ_00216,Users shall be able to download the mobile application for free through an application store or similar service on the mobile phone.,FR,Functional,0.8
217,F0_REQ_00217,Users shall be able to check for new software releases and download them manually through the mobile phone.,FR,Functional,0.8
218,F0_REQ_00218,"Users shall be able to register on the mobile application by providing a username, password, and email address, with the option to provide a phone number.",NFR,Performance,1
219,F0_REQ_00219,Users shall be able to log in to the mobile application with credentials stored on the phone for automatic future login.,FR,Functional,0.8
220,F0_REQ_00220,User shall be able to retrieve their password by email if they forget it.,FR,Functional,0.8
221,F0_REQ_00221,"Users shall be able to search for restaurants on the mobile application using various options including price, destination, restaurant type, specific dish, and free text with the ability to combine multiple options in a single search.",NFR,Performance,1
222,F0_REQ_00222,"Users shall be able to view search results on a map with a maximum of 100 restaurants displayed, including pins with information links, a default zoom level, and a button to access filtering options.",FR,Functional,0.8
223,F0_REQ_00223,"Users shall be able to view search results in a list containing details like restaurant name, contact information, distance, price, description, links, and sort/filter the results by various criteria.",FR,Functional,0.8
224,F0_REQ_00224,"User shall be able to select a restaurant from the map or list and navigate there using the phone's GPS, then return to the search page upon arrival.",FR,Functional,0.8
225,F0_REQ_00225,Users shall be able to switch between a map view and a list view for all search options.,FR,Functional,0.8
226,F0_REQ_00226,"Users shall be able to view a detailed restaurant information page including picture, name, contact details, food type, price range, description, and menu by selecting the information link on search results.",FR,Functional,0.8
227,F0_REQ_00227,User shall be able to search for restaurants by price range (minimum and maximum) with results displayed in a list view by default.,FR,Functional,0.8
228,F0_REQ_00228,User shall be able to search for restaurants by entering a desired distance range (minimum and maximum) from their current location.,FR,Functional,0.8
229,F0_REQ_00229,"The user shall be able to search by price and destination, entering integers for their desired values, and be informed if they enter an invalid input.",FR,Functional,0.8
230,F0_REQ_00230,The user shall be able to choose a restaurant type from a list and see the results on a map.,FR,Functional,0.8
231,F0_REQ_00231,The user shall be able to choose a dish from a list and see results on a map.,FR,Functional,0.8
232,F0_REQ_00232,"The user shall be able to search for restaurants by any criteria (name, description, address, type, or menu) in a free-text field, with results shown on a map.",FR,Functional,0.8
233,F0_REQ_00233,The user shall be able to refine their search directly on the same page if their initial search yields no results.,FR,Functional,0.8
234,F0_REQ_00234,Users shall be able to sort search results by various criteria with ascending or descending order.,FR,Functional,0.8
235,F0_REQ_00235,"The user shall be able to filter search results by distance, price, restaurant type, and specific dish.",FR,Functional,0.8
236,F0_REQ_00236,"The user shall be able to edit their profile information and choose the app language (Swedish, English, Spanish, French) on the profile page.",FR,Functional,0.8
237,F0_REQ_00237,"User shall be able to register and apply for verification on the web portal by providing username, password, address, email address, and phone number.",NFR,Performance,1
238,F0_REQ_00238,User (restaurant owner) shall be able to apply for verification after registering on the web portal.,FR,Functional,0.8
239,F0_REQ_00239,Users shall be able to log in only after receiving a confirmation email following verification of their restaurant owner application.,FR,Functional,0.8
240,F0_REQ_00240,User shall be able to log in as a restaurant owner upon successful authentication.,FR,Functional,0.8
241,F0_REQ_00241,User shall be able to reset their password by entering their email address and receiving a password reset link.,FR,Functional,0.8
242,F0_REQ_00242,The user shall be able to manage information through a web form.,FR,Functional,0.8
243,F0_REQ_00243,"The user shall be able to complete mandatory registration by providing restaurant name, address, phone number, email address, and average price.",NFR,Performance,1
244,F0_REQ_00244,"A user shall be able to optionally provide a restaurant description, menu, type, picture, and mobile number to enhance their listing.",NFR,Performance,1
245,F0_REQ_00245,"The user shall be able to create a menu entry by providing a dish name, description, and price.",FR,Functional,0.8
246,F0_REQ_00246,"User shall be able to add restaurant information upon submitting the form, provided all mandatory fields are completed.",FR,Functional,0.8
247,F0_REQ_00247,User shall be able to add restaurant information by completing mandatory fields and optionally adding additional details.,FR,Functional,0.8
248,F0_REQ_00248,The user shall be able to delete information from their restaurant listing.,FR,Functional,0.8
249,F0_REQ_00249,The system shall allow authenticated restaurant owners to edit existing restaurant information.,FR,Functional,0.8
250,F0_REQ_00250,"The system shall be able to display content in the user's preferred language, allowing the restaurant owner to switch to English and view all text in English.",FR,Functional,0.8
251,F0_REQ_00251,The system shall be able to display content in the user's preferred language upon selection.,FR,Functional,0.8
252,F0_REQ_00252,The system shall allow the restaurant owner to select French as the preferred language for the web portal interface.,FR,Functional,0.8
253,F0_REQ_00253,The system shall be able to display content in the user's preferred language upon selection.,FR,Functional,0.8
254,F0_REQ_00254,The system shall allow administrators to log in with their accounts and grant them administrative privileges.,FR,Functional,0.8
255,F0_REQ_00255,"The system shall allow administrators to verify restaurant owners, granting them login access and sending confirmation emails.",FR,Functional,0.8
256,F0_REQ_00256,"The system shall allow administrators to reject restaurant owners, disabling their login and sending a rejection email.",FR,Functional,0.8
257,F0_REQ_00257,The system shall allow administrators to add new restaurant types.,FR,Functional,0.8
258,F0_REQ_00258,"The system shall allow administrators to edit restaurant types, updating the list accordingly.",FR,Functional,0.8
259,F0_REQ_00259,"The system shall allow administrators to delete restaurant types, removing them from the list.",FR,Functional,0.8
260,F0_REQ_00260,The system shall be able to add a new dish to the list upon creation by an administrator.,FR,Functional,0.8
261,F0_REQ_00261,The system shall be able to update an existing dish in the list upon edit by an administrator.,FR,Functional,0.8
262,F0_REQ_00262,The system shall allow administrators to permanently remove dishes from the list.,FR,Functional,0.8
263,F0_REQ_00263,The system shall be able to add restaurant information upon administrator login.,FR,Functional,0.8
264,F0_REQ_00264,The system shall be able to delete restaurant information upon administrator confirmation.,FR,Functional,0.8
265,F0_REQ_00265,The system shall allow administrators to edit existing restaurant information.,FR,Functional,0.8
266,F0_REQ_00266,The system shall be able to update user information when an administrator edits an existing user profile.,FR,Functional,0.8
267,F0_REQ_00267,The system shall allow administrators to delete existing user accounts.,FR,Functional,0.8
268,F0_REQ_00268,The system shall be able to add a new restaurant owner upon creation by an administrator.,FR,Functional,0.8
269,F0_REQ_00269,The system shall allow administrators to update restaurant owner information.,FR,Functional,0.8
270,F0_REQ_00270,"The system shall be able to delete a restaurant owner upon administrator confirmation, also removing all associated restaurant information.",FR,Functional,0.8
271,F0_REQ_00271,The system shall display all text in English when the administrator selects English as the preferred language.,FR,Functional,0.8
272,F0_REQ_00272,The system shall be able to display the web-portal in Swedish upon administrator selection.,FR,Functional,0.8
273,F0_REQ_00273,The user shall be able to select French as their preferred language for the web portal.,FR,Functional,0.8
274,F0_REQ_00274,The user shall be able to change the web-portals language to Spanish.,FR,Functional,0.8
275,F0_REQ_00275,The system shall display a search bar prominently to enable users to easily find the information they need.,FR,Functional,0.8
276,F0_REQ_00276,"The system shall present search options in a clear, understandable way.",FR,Functional,0.8
277,F0_REQ_00277,"The system shall display user-friendly, one-click selectable results in the list view.",FR,Functional,0.8
278,F0_REQ_00278,The system shall display user-friendly map view results requiring a single click to select a pin.,FR,Functional,0.8
279,F0_REQ_00279,"The system shall ensure the information link is clearly visible, clickable in one action, and functions as a link.",FR,Functional,0.8
280,F0_REQ_00280,The user shall be able to create an account by providing credentials and activating it via email.,FR,Functional,0.8
281,F0_REQ_00281,The user shall be able to log in to the system by entering their username or email and password.,FR,Functional,0.8
282,F0_REQ_00282,User shall be able to log out of the system.,FR,Functional,0.8
283,F0_REQ_00283,"Users shall be able to search for items by filtering by price, location, and category.",FR,Functional,0.8
284,F0_REQ_00284,"Users shall be able to browse profiles of other users, including usernames, profile photos, and their items.",FR,Functional,0.8
285,F0_REQ_00285,The user shall be able to browse categories and see the item count for each.,FR,Functional,0.8
286,F0_REQ_00286,"User shall be able to browse items including pictures, prices, and other features.",FR,Functional,0.8
287,F0_REQ_00287,"User shall be able to change profile information including username, email address, profile picture, and password.",FR,Functional,0.8
288,F0_REQ_00288,User shall be able to confirm username and password changes through email notification.,FR,Functional,0.8
289,F0_REQ_00289,User shall be able to purchase credits using credit card or PayPal account.,FR,Functional,0.8
290,F0_REQ_00290,"The user shall be able to purchase items in their cart using credits, if allowed by the item.",FR,Functional,0.8
291,F0_REQ_00291,"The user shall be able to request an exchange for an item they want, if the item they have is eligible for exchange.",FR,Functional,0.8
292,F0_REQ_00292,The user shall be able to approve an exchange offer from another user.,FR,Functional,0.8
293,F0_REQ_00293,The user shall be able to decline an exchange offer from another user.,FR,Functional,0.8
294,F0_REQ_00294,The user shall be able to notify the recipient that their item has been shipped.,FR,Functional,0.8
295,F0_REQ_00295,"Users shall be able to freely add items with details, price, amount, and pictures.",FR,Functional,0.8
296,F0_REQ_00296,"The user shall be able to edit their existing items, including adding/removing pictures and changing price and details.",FR,Functional,0.8
297,F0_REQ_00297,The user shall be able to remove an item they no longer wish to sell/exchange by tapping the Remove the item button.,FR,Functional,0.8
299,F0_REQ_00299,The user shall be able to mark an item as a favorite for change notifications.,FR,Functional,0.8
300,F0_REQ_00300,Users shall be able to provide ratings and comments about their trading partners.,FR,Functional,0.8
301,F0_REQ_00301,The system shall accept GET requests with a question in a single URL parameter and a Content-Type header of application/json.,FR,Functional,0.8
302,F0_REQ_00302,"System shall be able to respond to API queries with either JSON data or error messages, using appropriate response codes and headers.",FR,Functional,0.8
303,F0_REQ_00303,"The system shall return a JSON response containing either successful data or error messages, but not both.",FR,Functional,0.8
304,F0_REQ_00304,The system shall be able to anonymize text by replacing identified keywords with generic terms and provide a mapping between them.,FR,Functional,0.8
305,F0_REQ_00305,The system shall be able to maintain a list of generic words associated with potential user queries.,FR,Functional,0.8
306,F0_REQ_00306,"The system shall return a user-friendly message like Sorry, I didn't understand that when it encounters an error parsing the input.",FR,Functional,0.8
307,F0_REQ_00307,"The system shall be able to condense the output sentence from the Generic Question Construction unit (R4.2.1.3) into a single, concise sentence.",FR,Functional,0.8
309,F0_REQ_00309,The system shall be able to handle generic sentence failures by falling back to error handling in R4.4.2.1.,FR,Functional,0.8
310,F0_REQ_00310,The system shall be able to process a mapping received from the Generic Question Construction unit.,FR,Functional,0.8
311,F0_REQ_00311,"The system shall be able to condense a generic answer from the Generic Answer Construction unit into a single, concise sentence.",FR,Functional,0.8
312,F0_REQ_00312,The system shall be able to retrieve data about mapped elements from the database.,FR,Functional,0.8
313,F0_REQ_00313,The system shall be able to personalize generic responses by inserting specific data.,FR,Functional,0.8
314,F0_REQ_00314,The system shall be able to personalize generic responses by inserting specific data.,FR,Functional,0.8
316,F0_REQ_00316,The system shall be able to provide a generic error message when no relevant website is found.,FR,Functional,0.8
318,F0_REQ_00318,The system shall be able to populate the database with extracted information prior to full system initialization.,FR,Functional,0.8
331,F0_REQ_00331,There will be a designated phone number that users can send texts to. ​,NFR,Performance,0.8
332,F0_REQ_00332,"Texts sent to that number will be sent to the API, then the system will reply to the user with the answer as another text message.",NFR,Performance,0.8
334,F0_REQ_00334,The feature of the application shall provide the optimized route for the given addresses,FR,Functional,0.8
335,F0_REQ_00335,"The system shall be able to find the best route for multiple addresses, including fixing any gaps between them.",FR,Functional,0.8
336,F0_REQ_00336,"While a fast internet connection is optional, the system shall be designed to perform optimally with a fast connection.",FR,Functional,0.8
337,F0_REQ_00337,The system shall be able to dynamically load new maps in response to each user request.,FR,Functional,0.8
